level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,0
150,53,0,0,0,577400,990,39,0,0,0,9,0,7,40,1743,18516544,14945198,19400251,7,9,10,94,50,50,0,390000,1675,80,1,0,0,1,1,6,80,1853,7,60,143,11,11,4000,2085000,1374,99,0,0,0,2,0,7,80,2285,8,0
34,0,0,0,0,11420,0,0,0,0,0,2,0,1,0,211,1353511,3250568,0,0,0,78,4,0,0,300,167200,513,3,0,0,0,7,0,2,0,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,24,3,3,490,170660,380,0,1,0,0,2,1,4,13,728,5148791,16235518,2091854,1,7,104,66,0,0,917,442040,955,1,0,14,10,5,0,5,15,1320,1,16,10,0,0,460,94800,275,0,0,0,0,2,0,1,0,177,1,0
40,80,6,6,0,157520,298,0,0,0,0,4,0,2,40,987,5846619,8550083,3072849,0,7,33,39,6,6,0,76140,500,0,0,18,13,5,0,2,6,551,7,21,21,0,0,600,0,347,0,0,4,2,3,0,2,0,251,1,0
60,3,0,0,300,62220,155,3,0,0,0,2,0,3,5,454,3439902,2113642,5857070,3,6,41,5,0,0,0,106940,452,5,0,0,0,1,0,2,5,320,6,81,8,5,5,1540,363240,1202,8,0,4,3,4,0,6,10,731,10,0
51,11,3,3,0,79520,178,11,0,0,0,6,0,1,11,500,2130802,4520074,4721900,2,7,100,2,0,0,0,272880,1129,2,0,1,1,4,0,3,19,766,4,101,1,14,14,2700,660000,1615,1,1,0,0,6,0,2,18,893,6,0
107,54,1,1,1033,339000,674,0,0,6,4,9,0,3,41,1290,7510644,3871149,251298,1,6,34,31,7,7,1228,448700,1233,15,2,0,0,7,2,2,7,617,5,0,3,0,0,0,0,121,1,0,0,0,2,0,1,0,30,0,0
16,0,0,0,0,5700,15,0,0,0,0,0,0,2,0,118,781165,3266845,3622390,0,1,60,11,0,0,0,99920,230,0,0,0,0,0,0,4,0,429,6,34,16,0,0,700,186780,485,3,0,9,4,0,0,3,21,468,5,0
31,25,0,0,0,28600,106,25,0,0,0,11,0,7,9,455,2389312,14788653,6116213,0,5,133,177,4,4,960,1587900,1759,177,1,7,3,13,0,17,111,2803,7,26,46,0,0,1229,774000,1076,46,0,9,6,14,0,10,51,907,6,0
110,0,0,0,120,164100,474,0,0,0,0,9,0,2,11,872,6510035,7826423,6865303,0,0,44,0,0,0,757,317800,655,0,0,15,6,8,0,3,5,563,0,106,0,0,0,887,419600,1035,0,1,9,4,6,0,3,6,820,0,0
70,81,23,23,350,292400,408,0,0,3,2,44,0,9,11,1248,15419735,27233554,22204549,0,12,115,129,21,21,1390,1169000,1812,1,0,24,21,26,0,29,11,1811,7,64,81,26,26,1780,1080000,1308,1,2,5,3,16,0,14,14,1160,7,0
70,1,1,1,300,247820,653,0,0,17,13,7,0,3,11,657,5981560,5776640,12036673,1,10,24,0,13,13,0,29580,387,0,0,8,5,2,0,1,20,381,1,71,5,40,40,2670,567000,2404,2,1,36,17,7,1,9,30,1204,12,0
107,2,0,0,0,181220,552,2,0,4,3,0,0,4,40,886,4378697,8301296,10146595,0,0,45,2,0,0,0,201180,400,2,0,29,18,0,0,2,0,388,4,143,15,0,0,1240,927000,1060,14,0,28,20,0,0,5,0,972,6,0
72,6,4,4,600,123120,411,3,0,7,4,4,0,2,20,690,3628667,2806664,1684203,0,7,46,1,5,5,300,182280,626,1,0,6,4,3,0,5,10,428,7,22,1,5,5,250,135000,621,1,0,1,1,2,0,2,10,277,6,0
42,2,1,1,250,52400,140,0,0,0,0,5,0,2,13,394,1975751,7118097,2438221,0,5,51,8,0,0,603,224220,633,0,0,18,15,3,0,4,20,580,6,23,6,0,0,400,179580,530,0,0,6,6,2,0,4,13,313,6,0
164,9,26,26,1600,713660,1803,9,0,20,13,25,0,5,120,2128,15429393,8581736,0,0,14,97,5,20,20,2250,720000,2251,5,0,4,3,15,0,2,80,1345,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1020,0,0,0,0,0,2,0,1,0,54,246104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,0,0,0,10700,4,0,0,0,0,0,0,2,1,225,1443042,1592329,3539837,0,0,32,4,7,7,0,35620,0,4,0,0,0,0,0,2,0,272,0,9,1,21,21,250,91080,120,1,0,11,3,0,0,1,0,262,0,0
157,4,4,4,1270,397400,931,1,0,10,7,26,0,12,5,1215,11399197,9500509,3244095,5,9,174,4,24,24,2360,925400,2367,1,1,1,0,41,1,7,29,1681,7,49,1,8,8,1400,291500,1406,0,1,0,0,10,0,5,0,525,6,0
50,4,0,0,550,89700,307,3,0,0,0,3,0,1,12,421,1883746,9673760,6182000,4,7,104,0,11,11,1620,609900,1499,0,0,13,10,13,0,8,21,1033,7,104,3,8,8,1380,660000,1462,3,1,8,4,15,0,13,10,990,7,0
30,0,0,0,450,39260,142,0,0,0,0,3,0,1,10,282,1213954,2724572,1317606,0,5,42,2,0,0,480,139100,389,0,0,2,2,10,0,5,25,499,6,8,2,0,0,251,69500,305,0,0,3,0,3,0,2,0,73,4,0
19,2,0,0,0,8100,0,0,0,0,0,2,0,2,0,140,847970,1748760,7516929,0,0,22,5,0,0,0,18300,0,0,0,0,0,2,0,5,0,164,0,115,39,1,1,600,489000,884,0,0,0,0,8,0,3,2,1055,0,0
31,61,16,16,0,206700,268,0,0,0,0,0,0,1,30,865,4948382,1456163,0,0,7,11,18,11,11,0,55800,444,3,0,0,0,1,0,1,5,279,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,0,0,0,350,100100,244,0,0,0,0,0,0,4,1,397,4401465,8832302,1139554,0,6,56,9,0,0,920,228400,710,0,0,6,5,1,0,4,5,444,5,4,2,7,7,300,105000,335,0,0,0,0,0,0,2,0,142,3,0
61,3,0,0,0,55000,120,0,0,0,0,1,0,1,0,397,3077367,5971162,0,0,0,79,12,0,0,670,286800,654,0,0,0,0,3,0,6,0,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,0,2,2,0,44420,112,0,0,0,0,9,0,1,5,322,1669288,719462,351934,0,5,13,0,5,5,0,52080,215,0,0,0,0,3,0,1,7,179,7,13,0,0,0,0,18660,200,0,0,0,0,1,0,1,0,86,1,0
12,12,0,0,250,17820,200,12,1,0,0,1,1,2,0,199,1079875,476765,316577,1,3,2,6,0,0,0,13500,33,6,0,0,0,2,0,2,4,93,2,2,2,0,0,0,30900,25,2,0,0,0,1,0,1,0,48,2,0
37,3,0,0,0,19820,0,3,0,0,0,6,0,2,0,252,1866474,2070977,6484077,0,0,44,6,2,2,0,126480,452,6,0,0,0,6,0,3,5,419,11,19,2,7,7,0,266100,612,2,0,30,22,6,0,4,10,385,6,0
65,4,1,1,0,58900,212,2,0,0,0,0,0,1,5,493,4828439,3592001,0,0,5,33,2,1,1,420,136500,215,0,0,2,2,1,0,2,12,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,103,0,0,0,340800,452,62,1,0,0,11,1,3,0,1286,7101509,2093770,3754076,5,0,16,21,0,0,0,0,220,11,0,0,0,3,0,1,0,221,0,32,43,0,0,0,0,570,32,0,2,2,5,0,5,11,553,0,0
59,0,0,0,100,54700,146,0,0,0,0,0,0,5,13,484,3395530,0,765181,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,13620,120,0,0,2,1,0,0,2,0,79,0,0
156,0,0,0,704,367400,843,0,0,3,2,3,0,1,1,1013,6016298,2988581,1383092,0,6,69,1,0,0,540,240000,796,0,0,0,0,4,0,3,0,490,2,10,0,0,0,240,15000,436,0,0,2,0,1,0,4,11,170,2,0
60,4,8,8,0,146300,578,0,0,0,0,7,0,4,45,786,2661417,635934,3746918,0,14,11,0,0,0,0,101520,834,0,0,1,1,2,0,2,5,116,6,44,0,3,3,790,329580,465,0,0,3,2,4,0,4,0,338,1,0
22,17,0,0,0,21900,0,7,0,0,0,10,0,3,0,259,2590117,0,5867639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,18,0,0,0,196020,620,7,0,0,0,12,0,5,0,701,5,0
82,10,4,4,590,146300,284,0,0,6,4,0,0,4,6,672,5481858,9225557,6721998,0,6,77,13,21,21,1000,476100,918,1,0,12,8,19,0,3,30,1020,7,52,5,8,8,1530,390000,1782,0,0,14,3,11,0,7,26,768,7,0
231,2,0,0,1620,952400,1627,2,0,29,21,1,0,13,15,1747,19610413,11010693,3821253,2,11,164,5,11,11,1080,766500,1080,5,1,3,2,0,0,9,0,1260,4,46,2,16,16,540,315000,675,2,0,2,2,0,0,7,0,505,5,0
31,5,1,1,0,24500,38,0,0,0,0,2,0,6,9,307,3191738,28719900,44433994,0,0,159,9,28,28,2134,835000,1920,0,0,69,35,17,0,17,65,1967,7,117,100,4,4,1630,1346000,1635,5,0,22,10,8,0,32,19,1754,6,0
32,32,0,0,0,50600,46,25,0,0,0,3,0,3,11,492,2539777,14230033,3073546,0,0,68,34,0,0,0,64200,716,13,0,26,19,4,0,4,43,881,4,28,0,1,1,880,549600,660,0,1,1,1,3,0,3,0,224,0,0
90,71,29,29,870,457400,1208,0,0,8,7,8,0,7,40,1503,10615927,10371643,13060958,0,13,21,89,32,32,60,900000,1005,8,0,7,5,5,0,7,69,1265,7,32,77,20,20,0,960000,1095,1,0,27,18,7,0,5,51,1119,7,0
40,0,0,0,0,48600,160,0,0,0,0,0,0,1,36,460,2022654,1198732,0,0,0,30,0,0,0,0,45900,150,0,0,0,0,0,0,1,5,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,72,2,2,0,157520,298,72,0,0,0,7,0,2,40,952,5025684,27580936,45190333,0,7,290,378,10,10,2250,2924880,2639,377,0,4,4,30,0,10,80,4894,7,606,692,5,5,5200,7066500,5314,692,0,2,2,42,0,16,80,8589,7,0
109,0,1,1,0,146300,472,0,0,9,5,1,0,7,10,764,5213999,11153943,1733296,0,4,19,0,0,0,0,146100,135,0,0,36,18,0,0,10,2,257,0,21,0,0,0,0,75000,120,0,0,1,1,0,0,7,2,160,0,0
22,1,0,0,2250,257700,2321,0,0,1,1,3,0,3,17,388,5759038,2712803,4290140,1,7,28,2,10,10,60,123000,468,0,0,0,0,3,1,1,1,314,4,44,0,12,12,500,304900,1175,0,0,0,0,7,0,1,40,635,4,0
61,4,0,0,0,98660,281,0,0,0,0,3,0,2,40,668,2820408,7984530,5005391,0,6,172,4,20,20,2350,676240,1674,1,0,7,4,5,0,1,7,1446,7,97,0,20,20,1440,363000,1440,0,2,2,0,5,0,4,11,969,5,0
20,24,0,0,0,69660,136,1,0,0,0,3,0,1,24,440,2878256,18980290,6384119,0,0,83,142,2,2,500,417740,1238,46,0,13,9,10,0,7,93,2014,11,1,49,0,0,0,324000,547,12,0,0,0,2,0,7,50,699,3,0
57,0,0,0,0,79520,199,0,0,0,0,1,0,2,20,489,2878603,6626411,5348361,0,4,10,0,0,0,0,35640,175,0,0,15,10,0,0,2,0,133,2,34,0,0,0,800,147240,335,0,0,14,12,0,0,5,0,277,3,0
8,4,0,0,0,2160,0,0,0,0,0,0,0,1,0,79,444510,467211,2915921,0,0,5,4,0,0,0,8760,0,0,0,0,0,1,0,3,0,71,0,58,6,0,0,0,114200,311,0,0,1,1,6,0,7,8,470,4,0
1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,18,152719,13345972,20599087,0,0,87,5,5,5,1050,235400,872,0,0,20,16,14,0,15,62,1285,12,111,10,30,30,1600,734400,2021,0,0,14,1,15,0,4,80,1797,7,0
30,0,0,0,0,17820,74,0,0,0,0,0,0,2,1,212,1302375,1870138,2636828,0,4,14,3,5,5,250,39380,132,3,0,0,0,0,0,3,5,218,6,23,3,4,4,710,190620,584,3,0,0,0,0,0,9,40,486,7,0
36,4,0,0,400,44420,210,4,0,0,0,3,0,1,0,295,2050400,14730385,8510163,0,5,158,23,30,30,2760,1167380,2623,23,3,23,15,7,0,4,96,2091,9,58,24,26,26,1250,810000,1446,24,0,14,10,7,0,3,59,1136,7,0
17,0,0,0,0,0,0,0,0,0,0,0,0,2,11,220,1253646,0,11594970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1,18,18,0,0,0,1,0,41,19,0,0,14,20,755,0,0
6,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,47,243299,0,2663587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,7,3,3,0,42260,322,7,1,0,0,2,1,5,5,455,6,0
12,2,0,0,0,5700,10,0,0,0,0,2,0,1,0,125,602674,15988,1531837,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,20,0,0,0,0,58520,213,0,0,0,0,3,0,2,40,395,3,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,72480,2504026,3589908,0,0,53,1,1,1,0,32800,0,0,0,0,0,11,0,1,0,340,0,77,12,0,0,511,190700,619,0,0,0,0,13,0,2,0,555,0,0
148,11,6,6,200,489400,1389,8,0,13,12,12,0,3,45,1353,9726347,3258292,3973356,0,13,8,2,0,0,1500,135000,302,2,0,7,5,3,0,4,28,275,0,32,1,7,7,1250,452000,1095,1,0,3,3,3,0,1,80,790,6,0
46,8,0,0,120,169160,559,0,0,0,0,11,0,4,73,832,5496339,7946013,2135418,0,12,24,12,1,1,800,138240,515,0,0,22,10,10,0,7,5,391,5,14,4,0,0,0,135000,471,1,0,5,0,6,0,2,0,132,6,0
12,0,0,0,0,3720,0,0,0,0,0,0,0,1,0,78,347350,5417996,8916243,0,0,73,3,1,1,0,244100,877,0,0,4,2,2,0,6,96,1068,5,15,0,0,0,0,344580,755,0,0,31,13,0,0,9,104,808,5,0
19,17,0,0,0,14160,0,3,0,0,0,0,0,2,0,233,1365620,15698917,23467470,1,0,69,96,0,0,0,413240,677,31,0,6,2,10,0,3,40,1358,6,141,87,6,6,1590,780000,1540,8,0,67,33,23,0,9,1,1642,6,0
40,0,3,3,120,64220,224,0,0,0,0,1,0,5,25,498,2365964,1535705,3967571,0,5,12,0,4,4,610,41400,157,0,0,0,0,0,0,2,15,264,4,49,0,45,45,540,231780,1065,0,0,4,3,4,0,9,10,781,7,0
40,2,3,3,250,60320,210,0,0,0,0,3,0,1,13,422,2187114,6105142,364207,0,9,30,2,8,8,310,73200,546,0,1,16,10,6,0,3,18,474,7,0,0,0,0,0,0,72,0,0,3,1,1,0,1,0,19,0,0
55,0,0,0,350,53000,105,0,0,0,0,9,0,2,3,437,2775303,209053,289815,0,4,4,0,0,0,0,8600,0,0,0,0,0,0,0,1,0,35,0,3,0,0,0,199,0,72,0,0,0,0,1,0,1,0,32,0,0
41,1,0,0,0,33320,122,0,0,0,0,0,0,2,5,304,1641033,4318414,4280120,0,6,45,16,1,1,400,112980,379,7,0,8,7,5,0,3,6,461,4,42,5,20,20,650,341100,996,5,0,4,0,10,0,8,22,672,10,0
159,24,19,19,250,532400,943,21,0,4,3,0,0,1,40,1505,8129999,7712878,4173042,0,7,85,7,25,25,2640,750000,1865,7,0,3,3,0,0,4,60,1218,12,17,3,10,10,300,270000,286,2,0,8,4,1,0,2,21,356,1,0
70,16,20,20,650,206600,438,0,0,0,0,1,0,1,40,925,4422322,27500053,20970455,0,7,485,24,20,20,4924,2690800,4738,0,2,19,13,14,0,5,80,3881,7,450,27,20,20,3564,2305400,3647,2,0,14,7,25,0,9,0,3076,4,0
75,21,5,5,0,0,0,20,0,0,0,0,0,4,9,785,4131872,18314076,22792333,0,0,96,9,33,33,0,0,0,10,0,47,29,0,0,6,16,1291,0,293,27,35,35,3755,1492400,3599,27,0,40,26,5,0,14,95,3077,14,0
22,0,0,0,0,8100,0,0,0,0,0,1,0,1,0,140,745115,15517862,10381861,14,0,220,9,54,54,5317,1427400,4931,7,8,1,1,25,9,16,15,2451,13,174,7,28,28,5896,1208100,7184,5,1,5,4,11,1,14,21,1696,8,0
60,13,6,6,450,96500,198,0,0,0,0,1,0,1,14,628,3844040,495588,142208,0,7,3,1,1,1,0,28620,185,0,0,0,0,2,0,2,5,86,2,7,1,9,9,0,56100,297,0,0,3,3,1,0,1,0,140,5,0
111,6,7,7,918,210500,539,0,0,8,4,0,0,2,6,820,4804978,80850,5771821,0,7,0,0,0,0,0,0,41,0,0,0,0,1,0,1,0,21,1,107,6,13,13,980,445800,940,0,1,0,0,1,0,2,0,747,6,0
93,5,22,22,250,306800,872,1,0,8,5,18,0,2,80,1298,5861231,0,3517105,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,3,5,5,60,300000,809,0,0,0,0,4,0,2,30,636,7,0
32,2,0,0,0,57200,228,0,0,0,0,5,0,8,22,419,2424531,10035491,9288039,0,6,48,2,2,2,420,189720,375,0,0,24,15,10,0,12,0,460,5,58,7,17,17,1100,364180,1088,0,0,20,9,14,0,20,6,750,6,0
73,23,8,8,250,233660,597,0,0,1,1,14,0,4,13,858,6048241,6861192,5651786,0,13,66,22,17,17,0,517740,916,0,0,12,8,16,0,6,28,902,2,47,14,26,26,2250,387000,1778,0,0,1,1,12,0,7,46,932,11,0
170,13,18,18,400,532400,1152,3,0,13,9,9,0,7,33,1505,11894338,0,2372842,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,5,5,0,90000,446,0,0,8,3,3,0,2,0,225,2,0
72,0,2,2,543,88420,306,0,0,5,2,2,0,5,10,575,3157246,5042299,3613108,0,5,71,4,7,7,1043,308380,938,3,0,9,6,5,0,9,0,584,5,37,0,5,5,800,230100,982,0,0,3,1,5,0,5,10,385,5,0
60,0,1,1,0,87800,238,0,0,0,0,0,0,3,35,641,3044324,488888,764773,0,5,10,0,0,0,0,8700,195,0,0,0,0,0,0,1,0,85,3,15,5,0,0,60,61020,120,4,0,0,0,0,0,1,0,133,0,0
60,4,0,0,600,100700,283,0,0,0,0,9,0,1,40,810,3932242,11219401,2807866,0,6,40,5,16,16,1117,525900,1259,1,0,31,25,14,0,3,80,1109,8,15,0,10,10,700,120000,653,0,0,9,6,6,0,1,0,259,0,0
12,0,0,0,0,5700,15,0,0,0,0,1,0,1,0,93,482719,0,1425865,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,100,52000,165,0,0,0,0,5,0,2,12,324,5,0
7,0,0,0,0,300,0,0,0,0,0,0,0,1,0,53,304800,6018654,7435,0,0,73,28,1,1,700,322300,568,0,0,1,1,1,0,5,50,963,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0
293,31,23,23,3171,1485400,2967,5,1,58,32,16,0,11,120,3030,27086254,27086819,142432,0,13,205,20,37,37,2786,1546400,2833,8,1,72,46,15,0,3,80,2448,7,0,0,0,0,660,2000,543,0,0,0,0,3,0,2,0,15,2,0
71,0,0,0,0,57200,208,0,0,29,12,3,0,3,9,586,3640292,6049827,11716675,0,0,25,0,0,0,0,162720,140,0,0,16,8,0,0,1,0,225,0,61,0,0,0,0,297480,765,0,0,21,10,2,0,4,23,681,3,0
125,22,7,7,400,292400,782,2,0,0,0,0,0,2,35,1189,10749046,27846506,24083229,0,5,301,40,12,12,2860,2041500,2560,18,0,60,43,0,0,1,81,2851,6,390,18,24,24,1160,2175000,3420,5,1,24,17,0,0,2,80,3118,6,0
48,0,0,0,0,44420,19,0,0,0,0,0,0,5,1,356,3071659,6906294,4955439,0,1,53,6,0,0,620,379980,991,0,0,3,2,14,0,3,80,916,9,80,13,0,0,1610,387000,1142,0,1,1,0,29,0,3,0,684,5,0
144,6,5,5,800,409400,951,0,0,16,11,10,0,9,42,1282,10208695,10829880,15862430,10,6,59,27,3,3,700,525000,1195,16,0,34,31,8,0,6,0,761,6,101,27,8,8,2300,1035000,1831,16,1,31,26,6,0,10,81,1451,6,0
34,39,0,0,2600,322400,2492,31,1,0,0,3,2,1,5,627,3798114,752527,5458032,3,5,5,5,0,0,0,375000,0,5,0,0,0,1,1,1,0,130,0,41,51,6,6,1211,701200,1097,45,0,0,0,3,2,3,10,855,6,0
105,11,6,6,0,262400,834,0,1,6,4,3,1,3,8,933,8915822,148932,12927107,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,65,37,5,5,0,600000,975,5,0,0,0,4,0,4,29,869,7,0
66,51,5,5,0,0,0,50,0,0,0,0,0,6,27,1071,6282414,12286195,9585247,0,0,50,60,27,27,0,0,0,60,0,30,20,0,0,4,59,1649,0,66,18,15,15,0,0,0,18,0,27,14,0,0,6,15,868,0,0
68,1,0,0,0,105620,398,0,0,0,0,0,0,3,40,673,3190814,20592865,23406944,0,7,104,1,0,0,1460,791580,1245,0,0,41,20,0,0,4,80,1457,5,40,0,0,0,698,285000,360,0,0,169,77,0,0,8,0,643,2,0
126,1,16,16,1000,262400,654,1,0,10,10,3,0,2,5,970,6897175,511135,0,0,7,8,0,0,0,200,75000,273,0,0,0,0,1,0,1,7,109,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,57,23,23,2700,2108700,3232,48,0,12,8,42,0,5,90,3198,25653730,25082756,36389199,3,14,262,182,20,20,3312,2687500,3089,176,2,21,7,27,1,4,11,3398,7,668,171,29,29,9812,5140200,9582,152,2,6,4,41,4,3,24,5645,7,0
153,4,0,0,887,409800,1104,3,0,1,1,8,0,3,53,1314,8298771,21876567,15760733,5,12,366,4,0,0,4652,1983000,4247,3,3,14,9,18,0,10,147,3226,6,125,15,0,0,2060,960000,1998,14,0,13,8,8,0,13,25,1112,4,0
65,64,3,3,56,138000,222,64,0,0,0,28,0,1,0,840,7227028,6640612,10712898,1,6,46,48,0,0,120,294100,320,48,0,0,0,40,0,1,0,634,0,79,70,0,0,780,640100,717,68,0,0,0,49,0,2,0,1053,2,0
87,12,1,1,520,194100,506,1,0,28,16,7,0,6,8,761,12467690,3682475,225125,0,0,0,0,0,0,0,0,128,0,0,12,7,2,0,6,0,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,9,0,0
169,22,43,43,2852,885900,2543,2,1,17,9,19,0,5,120,2306,18199511,19261243,13357088,0,14,195,30,11,11,2274,1476200,2308,3,0,19,12,11,0,2,80,2142,3,100,12,41,41,1893,721700,1776,2,1,20,16,7,0,4,14,1291,11,0
33,2,0,0,650,72060,408,2,1,0,0,1,1,2,22,471,2858750,0,800619,2,6,0,0,0,0,60,26140,15,0,0,0,0,0,0,0,0,0,1,12,0,0,0,100,18660,70,0,0,0,0,0,0,2,9,140,1,0
73,0,1,1,0,157520,440,0,0,45,15,24,0,2,25,740,11907655,17183591,6758300,0,5,140,0,1,1,1700,794880,2057,0,0,53,22,38,0,2,40,1358,7,23,0,0,0,500,300000,987,0,0,14,7,10,0,3,40,516,4,0
22,6,0,0,400,36760,112,0,0,0,0,3,0,2,6,250,1369628,0,1055786,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,250,54760,145,0,0,0,0,6,0,1,0,175,4,0
146,11,8,8,400,356300,1280,11,0,3,3,8,0,6,10,1332,8193301,1006487,1251548,0,12,8,0,5,5,0,45000,50,0,1,0,0,0,0,2,2,148,1,10,0,3,3,0,90000,397,0,0,0,0,2,0,4,0,178,3,0
105,3,16,16,520,313700,912,3,0,8,8,7,0,4,31,1003,6704267,7434141,5141733,0,6,109,0,13,13,1760,509100,1605,0,1,14,9,4,0,3,10,915,6,70,0,19,19,1190,537600,998,0,0,2,2,3,0,4,23,773,5,0
83,4,1,1,1050,182720,655,4,0,10,9,8,0,5,40,875,7447541,5529879,0,0,9,44,0,0,0,908,368180,949,0,0,10,7,10,0,2,47,635,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,3,0,0,83,170560,438,0,0,2,2,7,0,6,2,804,5618453,4742988,0,0,0,51,3,0,0,459,217840,732,0,0,1,0,17,0,7,0,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,3,0,0,0,17820,0,0,0,0,0,0,0,3,0,287,2034408,14314971,14289103,0,0,114,26,0,0,0,401380,940,10,1,22,13,0,0,11,40,1339,2,21,1,0,0,800,180000,180,0,0,56,38,0,0,11,0,305,0,0
110,140,0,0,800,607400,905,39,0,19,12,19,0,7,41,1799,13782039,13440206,10706501,0,12,97,106,0,0,1100,1140000,977,25,0,12,9,7,0,13,31,1413,0,74,79,0,0,860,1020000,626,2,1,24,14,1,0,15,17,1021,0,0
171,14,0,0,1750,454400,1415,1,0,4,4,12,0,10,40,1469,8573071,10452795,4032274,5,11,115,18,10,10,2358,1241600,2691,9,1,7,6,5,2,12,160,1981,7,18,2,14,14,1620,375000,1363,1,1,3,2,3,0,5,0,360,3,0
85,1,4,4,68,147700,470,1,0,1,0,2,0,1,19,699,5653831,1581031,27897314,0,7,105,0,21,21,1780,656100,1538,0,1,0,0,3,1,1,87,1387,7,195,204,22,22,2820,2409800,2957,176,0,6,3,4,3,3,80,3444,7,0
70,6,17,17,400,169160,418,3,0,5,3,1,0,2,40,829,5121168,6650143,11607248,0,7,100,3,23,23,0,394840,1355,0,0,5,3,5,0,4,0,940,3,182,15,20,20,924,1257500,2723,8,0,2,2,4,0,4,160,2230,11,0
136,1,20,20,1180,321400,849,0,0,17,11,27,0,1,40,1390,11750394,26408111,11365127,0,6,166,193,20,20,2160,2213700,2197,67,0,31,21,24,0,9,42,2916,7,45,89,12,12,1640,1131000,1653,8,0,7,5,10,0,4,61,1346,7,0
9,11,0,0,0,8100,10,11,0,0,0,0,0,1,0,138,677783,11010560,10863253,0,1,112,90,3,3,1250,723500,1118,90,0,11,9,20,0,4,74,1773,11,58,11,14,14,1500,645000,1358,0,0,28,23,10,0,2,28,821,8,0
69,1,8,8,900,235500,535,0,0,5,3,17,0,2,40,828,6291634,19868291,12653513,0,7,68,1,31,31,1300,400800,1481,0,0,34,19,14,0,5,20,879,6,51,0,8,8,1050,435000,1388,0,0,17,5,11,0,4,100,1013,5,0
30,1,2,2,0,44420,154,0,0,0,0,5,0,2,10,312,1726343,1626911,3103770,0,7,13,1,4,4,60,80700,164,0,0,0,0,5,0,3,10,222,6,17,4,9,9,300,122700,396,0,0,0,0,4,0,3,40,471,7,0
126,11,14,14,653,354200,693,1,0,15,10,1,0,6,9,1103,11808486,10050112,6440500,6,9,31,2,29,29,70,219000,707,2,0,18,7,1,0,5,12,534,2,39,0,18,18,440,360000,990,0,1,12,7,0,1,6,0,490,6,0
40,0,0,0,0,42420,164,0,0,0,0,0,0,1,16,368,2041312,13343290,15557997,2,5,121,6,20,20,1244,275580,796,1,0,6,4,14,0,5,24,1215,1,123,9,0,0,920,517800,1310,1,0,5,4,0,0,4,54,1133,6,0
