country,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
DE,84,3,2,2,670,155600,296,2,0,14,10,0,0,4,35,816,8739638,8301348,421830,0,0,89,9,44,44,920,386100,900,8,1,0,0,0,0,5,0,982,0,4,3,0,0,0,30000,0,2,0,0,0,0,0,3,0,64,0,1,1,1,1
US,60,65,0,0,400,169000,197,13,0,0,0,8,0,2,10,941,4732931,4077840,0,0,9,16,24,6,6,520,206320,372,2,0,11,5,6,0,1,5,443,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,37,0,1,1,0,57200,196,0,0,0,0,13,0,3,25,427,2023852,10091759,3940559,0,5,84,6,30,30,1370,400200,1086,0,0,22,12,17,0,7,0,889,6,56,6,30,30,1180,240000,979,0,0,0,0,9,0,2,0,631,4,1,1,1,1
UA,72,2,3,3,500,247820,485,0,0,17,11,13,0,6,40,801,6320514,10473586,0,0,7,45,8,20,20,1250,269580,1245,0,1,26,13,6,0,9,31,750,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IN,24,0,0,0,0,8200,14,0,0,0,0,4,0,1,2,204,1183885,1467935,0,0,0,25,0,0,0,0,19800,10,0,0,0,0,2,0,1,1,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
PL,72,6,21,21,410,194000,409,1,0,7,6,5,0,3,25,834,5114721,115904,389613,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,8,1,0,0,200,12900,72,1,0,0,0,1,0,2,0,61,0,1,1,1,1
VN,71,0,0,0,640,169160,464,0,0,18,14,7,0,6,20,661,8418467,4255384,0,0,9,0,0,0,0,0,0,97,0,0,14,3,1,0,2,0,46,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
ID,41,0,0,0,0,26400,14,0,1,0,0,10,0,2,2,309,2104992,2861373,366007,0,0,51,1,1,1,485,109300,490,1,0,1,1,7,0,3,0,395,5,9,0,0,0,0,22020,84,0,0,0,0,3,0,1,0,59,0,1,1,1,1
TR,83,11,8,8,200,290600,494,2,0,5,5,4,0,1,33,947,5705098,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,23,1,0,0,0,33320,138,0,0,0,0,2,0,2,0,175,970612,137912,2129316,0,6,3,0,0,0,0,5340,4,0,0,0,0,0,0,1,2,32,0,20,1,14,14,540,130500,262,1,0,0,0,2,0,8,14,363,6,1,1,0,1
RS,87,0,0,0,400,135500,493,0,0,2,2,0,0,4,40,792,3708966,2614971,626921,0,4,60,0,10,10,60,216900,470,0,0,0,0,0,0,5,0,456,4,6,0,0,0,720,75000,25,0,0,0,0,0,0,2,0,77,1,1,1,1,1
IN,40,1,0,0,0,62220,268,0,0,0,0,8,0,3,40,527,2272234,2266235,336940,0,5,32,0,0,0,1147,106800,504,0,0,0,0,8,0,4,31,447,6,1,0,0,0,0,0,127,0,0,0,0,2,0,1,6,54,1,1,1,1,1
IN,88,0,23,23,1000,352400,629,0,0,24,13,22,0,12,30,1068,10233977,5029619,1444224,0,6,20,0,27,27,870,222000,949,0,0,3,2,5,0,3,28,539,7,22,0,1,1,400,60000,457,0,0,2,1,3,0,2,10,212,4,1,1,1,1
US,54,1,11,11,500,85900,274,0,0,0,0,0,0,1,39,689,3924838,2372022,2435975,0,6,28,0,4,4,267,81360,210,0,0,4,2,0,0,1,0,224,4,8,0,5,5,300,128140,448,0,0,0,0,0,0,4,42,349,1,1,1,1,1
KH,79,5,0,0,0,133500,205,0,0,16,9,0,0,3,12,628,8080146,0,1760451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,2,0,0,168,45720,120,0,0,3,0,0,0,2,1,147,0,1,1,1,1
US,157,6,5,5,1411,356700,1032,6,0,7,3,30,0,7,40,1367,10375052,1399274,0,0,7,9,0,1,1,120,30000,161,0,0,3,2,2,0,1,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UA,130,1,6,6,900,326600,1093,1,1,42,20,11,0,4,30,1195,9824991,8179385,2603968,0,12,70,0,0,0,0,480700,851,0,0,39,15,5,0,5,37,721,1,6,0,0,0,1600,240000,411,0,0,16,10,1,0,1,0,129,3,1,1,1,1
US,41,0,5,5,500,35220,128,0,0,0,0,4,0,1,7,402,2589541,0,2113808,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,17,17,100,60400,176,0,0,0,0,4,0,2,3,292,4,1,1,0,1
VN,136,5,2,2,1041,431200,1184,0,0,16,10,15,0,6,61,1358,11609706,9403240,4498624,0,11,80,1,17,17,1131,434600,1151,0,0,16,8,22,0,5,21,902,7,34,0,30,30,1340,270000,976,0,0,2,1,2,0,2,21,646,6,1,1,1,1
AR,120,7,11,11,0,322400,1058,0,0,5,4,6,0,8,50,1259,7410692,4207915,0,0,13,80,0,7,7,580,345000,1124,0,0,2,2,4,0,7,0,567,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
GR,158,46,0,0,970,667400,909,4,0,11,8,0,0,4,36,1512,11277090,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
IN,33,0,0,0,0,33820,128,0,0,0,0,1,0,3,6,266,1402933,4789838,1162928,0,5,49,3,1,1,388,151200,442,3,0,4,3,3,0,4,4,398,5,25,0,0,0,0,52440,336,0,0,0,0,1,0,2,0,154,0,1,1,1,1
MM,70,2,0,0,0,71660,164,0,0,5,4,4,0,1,10,487,3799123,4430891,146603,0,0,37,3,0,0,1356,236540,877,0,1,6,4,5,0,3,22,465,6,3,0,0,0,0,15000,96,0,0,0,0,1,0,1,0,25,0,1,1,1,1
VN,57,0,0,0,0,87800,270,0,0,0,0,2,0,3,40,620,2056957,4329120,1941462,0,5,81,0,5,5,1620,336600,1007,0,1,11,7,3,0,2,12,678,7,42,1,5,5,540,240000,640,0,0,0,0,2,0,1,10,408,7,1,1,1,1
MX,27,0,0,0,400,39160,157,0,0,0,0,3,0,1,15,314,1842238,7608777,2914171,0,4,46,2,2,2,502,107300,379,1,0,16,6,6,0,9,18,549,4,19,3,0,0,155,83540,404,3,0,6,0,3,0,6,7,242,5,1,1,1,1
RU,53,0,4,4,600,87800,313,0,0,0,0,1,0,6,40,651,3270780,1496416,1403318,0,7,27,0,0,0,600,174600,729,0,0,2,2,2,0,1,40,420,6,11,0,0,0,380,240000,610,0,0,0,0,2,0,4,64,483,4,1,1,1,1
TR,45,5,1,1,350,57800,117,0,0,0,0,4,0,1,7,437,2793187,1425222,1578714,0,5,15,13,0,0,300,78300,189,0,0,0,0,8,0,3,4,247,4,8,8,0,0,180,84420,297,0,0,4,3,11,0,2,0,128,1,1,1,0,1
FR,104,18,12,12,1320,404900,1250,0,0,5,4,24,0,7,24,1156,6447691,3110476,2285243,0,14,11,5,0,0,266,165000,133,0,0,3,3,3,0,1,16,240,0,35,2,12,12,1000,195000,837,0,0,0,0,8,0,3,7,410,8,1,1,1,1
MX,168,0,0,0,609,593400,1134,0,0,0,0,6,0,2,48,1610,20951254,29035414,28644808,0,4,283,173,10,10,3012,2555000,2885,2,1,2,2,2,0,6,112,3472,8,98,66,0,0,624,803000,856,0,0,78,48,1,0,2,0,1189,0,1,1,1,1
BR,20,38,0,0,700,114800,370,0,0,0,0,3,0,3,23,518,3238399,7840310,14176797,0,10,49,54,26,26,400,323860,818,0,1,7,4,2,0,4,8,952,6,59,136,12,12,0,1694560,1713,0,0,6,4,3,0,6,152,2390,7,1,1,1,1
MD,45,1,2,2,120,57200,142,0,0,0,0,0,0,4,9,386,1904676,17258675,353883,0,6,123,5,28,28,1328,757200,2001,1,1,61,31,5,0,4,51,1382,7,13,0,0,0,600,0,0,0,1,0,0,0,0,1,0,93,0,1,1,1,1
MY,79,3,24,24,694,202100,403,1,0,0,0,21,0,9,40,1141,5481641,7255573,5679019,0,5,60,4,29,29,1650,453100,1621,2,0,21,9,9,0,7,56,1173,7,26,1,29,29,1103,420000,1252,0,0,13,8,11,0,5,64,975,6,1,1,1,1
NL,33,66,0,0,400,106520,254,66,0,0,0,4,0,1,30,828,4944533,14794031,7890681,0,6,169,64,0,0,1200,1076640,1521,64,0,25,18,3,0,3,52,1875,7,84,14,5,5,400,720000,1126,13,0,31,17,1,0,2,27,870,4,1,1,1,1
IT,115,0,0,0,600,320400,645,0,0,0,0,0,0,5,0,794,2737696,3862145,231341,0,2,4,0,0,0,0,45000,0,0,0,0,0,0,0,1,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,1,1,1,1
PH,9,0,0,0,0,1020,0,0,0,0,0,0,0,2,0,80,603322,2614394,0,0,0,41,0,0,0,500,27280,221,0,0,0,0,0,0,3,35,487,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
DZ,12,6,0,0,0,21900,40,1,0,0,0,5,0,2,0,144,779237,18127376,0,0,3,85,130,11,11,1060,609500,834,7,0,6,5,19,0,8,51,1790,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
MX,2,1,0,0,0,2160,0,0,0,0,0,3,0,1,0,29,149535,5116715,902190,0,0,49,22,3,3,520,184460,436,0,0,0,0,7,0,1,40,778,12,10,4,0,0,540,81000,482,0,0,0,0,2,0,1,15,212,0,1,1,0,1
EG,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,26,132352,12560483,9808023,0,0,131,5,1,1,947,260960,638,1,0,28,7,0,0,3,9,1015,5,5,0,0,0,0,28740,0,0,1,37,3,0,0,6,0,157,0,1,1,1,1
KR,36,39,0,0,400,96600,263,1,0,0,0,0,0,1,40,743,11535220,29824504,0,0,5,5,4,0,0,0,0,15,3,0,0,0,0,0,1,0,87,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
KR,120,6,14,14,790,307500,723,1,0,19,9,10,0,2,26,1165,9289493,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
KR,41,1,0,0,0,85800,478,0,1,0,0,1,1,3,40,607,3504682,5104520,10538896,2,6,71,1,13,13,0,386600,1084,0,0,8,7,1,0,8,80,1068,7,38,5,18,18,3390,630000,1795,0,1,1,1,1,1,2,80,968,7,1,1,1,1
PH,60,0,0,0,0,35220,44,0,0,0,0,0,0,4,8,426,2943715,1014543,662912,0,0,11,1,0,0,180,54480,195,0,0,1,0,0,0,2,0,109,3,10,0,0,0,0,27360,0,0,0,0,0,0,0,1,2,78,0,1,1,1,1
NL,55,11,2,2,95,100900,240,8,0,0,0,0,0,3,31,645,4684941,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
KZ,70,0,0,0,500,110020,341,0,0,6,5,8,0,3,11,617,5567856,1626511,0,0,4,21,0,0,0,394,45680,197,0,0,0,0,3,0,1,2,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
BD,140,118,0,0,0,574400,811,57,0,2,2,9,0,1,13,1629,8917614,18503385,5244801,0,6,265,113,21,21,4210,2726500,3079,75,3,9,8,13,0,4,80,3103,7,76,22,20,20,1260,632000,1391,0,0,0,0,3,0,1,20,919,7,1,1,1,1
ID,127,0,25,25,1153,374000,924,0,1,11,8,14,0,7,13,1083,6244100,5031209,425771,0,7,75,5,20,20,1281,367900,1558,0,0,5,2,6,0,3,9,757,6,8,0,0,0,300,60000,301,0,0,0,0,1,0,1,0,100,3,1,1,1,1
AR,474,7,35,35,4010,1836020,3936,1,0,32,14,6,0,16,120,4076,23984294,9537493,2293079,0,14,125,0,14,14,1600,836000,2029,0,0,28,5,3,0,5,80,1474,7,7,0,0,0,0,0,180,0,0,13,6,0,0,2,0,92,0,1,1,1,1
PT,31,3,2,2,200,64720,235,2,0,0,0,4,0,1,29,471,1987667,4022041,235193,0,5,49,8,2,2,870,174300,468,0,0,10,8,12,0,3,25,576,5,1,0,3,3,0,11640,78,0,0,0,0,2,0,1,3,51,1,1,1,1,1
VN,145,22,22,22,1070,452600,806,10,0,11,7,1,0,8,10,1289,8741766,2179803,937213,0,7,22,0,17,17,800,90000,750,0,0,1,0,2,0,2,0,288,5,9,1,1,1,300,111000,248,0,0,0,0,2,0,1,0,111,3,1,1,1,1
US,295,29,21,21,2260,997400,2214,16,1,17,12,4,1,2,55,2493,16546372,9486017,4765002,6,12,320,29,0,0,2425,1708000,3000,15,0,5,4,3,2,4,0,2018,1,28,0,20,20,2025,311000,1767,0,0,9,4,4,0,6,24,516,4,1,1,1,1
AR,81,1,1,1,710,163520,403,0,0,7,6,4,0,1,24,721,5631074,3573948,3327033,0,6,30,7,3,3,460,369380,709,0,0,3,2,5,0,2,30,497,6,46,4,17,17,760,324700,491,0,1,0,0,2,0,3,28,646,1,1,1,1,1
US,40,6,0,0,250,34920,142,2,0,0,0,0,0,1,10,382,5699461,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
AR,131,75,0,0,850,517400,669,0,0,23,20,1,0,8,18,1508,15902830,7875566,7971268,0,5,70,50,0,0,300,435000,370,0,1,6,6,0,0,3,1,859,0,9,0,0,0,0,240000,120,0,0,22,14,0,0,4,0,140,0,1,1,1,1
CO,80,7,0,0,96,113260,422,0,0,0,0,1,0,2,40,731,3985647,2207342,0,0,0,45,0,0,0,0,104760,343,0,0,0,0,2,0,1,0,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
BR,120,3,0,0,324,180360,380,3,0,10,7,0,0,3,9,838,7098975,4828258,0,0,0,32,1,0,0,120,231640,415,1,0,8,5,0,0,4,28,462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,73,1,4,4,400,114800,465,0,0,5,4,0,0,2,34,711,3701450,5329986,906600,0,12,96,4,16,16,400,369600,905,0,0,0,0,0,0,5,28,862,4,16,0,4,4,0,60000,180,0,0,0,0,0,0,3,0,137,2,1,1,1,1
VN,70,1,2,2,225,96500,687,1,0,21,12,6,0,1,43,775,5341196,0,5117107,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,49800,717,0,0,4,3,1,0,7,21,1234,5,1,1,1,1
TH,42,0,0,0,360,147700,375,0,0,0,0,17,0,1,15,392,2339063,6992573,4509393,0,3,55,6,0,0,687,264500,702,0,0,3,2,5,0,3,20,585,0,32,1,0,0,670,263400,712,0,0,1,0,4,0,5,35,504,0,1,1,1,1
AR,70,67,20,20,0,307400,480,11,0,11,6,3,0,2,40,1263,9347926,18400727,9664074,0,7,122,107,20,20,0,1140000,1690,11,0,18,7,9,0,2,13,1677,7,20,21,0,0,0,390000,406,6,1,37,24,3,0,3,0,370,1,1,1,1,1
PT,82,3,0,0,400,181220,418,0,0,10,10,0,0,2,40,795,4833904,11214592,0,0,6,32,3,11,11,1200,393180,901,0,0,17,9,6,0,2,80,848,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,109,28,12,12,0,457400,877,1,0,53,34,8,0,3,40,1267,16327683,233138,0,0,7,6,1,0,0,0,0,96,1,0,0,0,1,0,1,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
UA,70,0,1,1,400,115160,388,0,0,10,6,1,0,7,40,748,5718865,11564312,2172606,0,5,12,0,0,0,0,132660,35,0,0,53,13,0,0,4,0,197,1,10,0,1,1,0,27000,175,0,0,7,1,0,0,2,0,109,3,1,1,1,1
MM,134,3,0,0,800,337400,647,2,0,35,20,0,0,1,5,988,15450410,0,0,0,6,73,0,0,0,400,390000,570,0,0,56,33,0,0,2,5,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
SI,84,18,0,0,400,104020,235,3,0,0,0,8,0,1,3,658,8113495,9580432,829347,0,5,76,24,10,10,1200,529580,1015,0,0,0,0,15,0,1,0,963,5,10,3,0,0,300,75000,303,0,0,0,0,2,0,1,0,129,2,1,1,1,1
NC,56,20,0,0,0,105620,258,0,0,0,0,0,0,2,40,702,5716422,21643793,7419534,0,6,26,10,0,0,0,171780,172,1,0,36,27,1,0,3,0,341,0,11,3,0,0,300,105000,400,0,0,12,6,0,0,3,24,306,5,1,1,1,1
SE,75,36,0,0,500,133500,264,8,0,0,0,6,0,2,15,792,3714480,155968,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AZ,105,0,5,5,420,197760,557,0,0,7,3,15,0,7,0,803,7974146,989575,4154875,0,4,15,0,0,0,250,37440,116,0,0,0,0,1,0,2,4,132,0,41,0,0,0,0,0,0,0,1,0,0,0,0,6,3,559,0,1,1,1,1
AR,57,0,0,0,0,85800,168,0,0,0,0,1,0,2,40,695,5212661,1110512,476631,0,0,3,0,0,0,0,8700,0,0,0,0,0,0,0,1,0,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,0,1,1,0,1
BR,76,0,0,0,0,96600,268,0,0,0,0,3,0,2,11,543,2843673,1725207,0,0,5,44,0,0,0,600,110100,391,0,0,0,0,1,0,2,0,286,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,51,1,10,10,0,79520,52,1,0,0,0,0,0,1,7,445,3535697,11782158,4798533,0,0,72,2,17,17,420,133880,515,1,0,28,13,0,0,2,2,664,0,17,0,8,8,417,173700,490,0,1,5,3,0,0,1,11,295,0,1,1,1,1
GB,61,3,5,5,500,104600,259,0,0,0,0,3,0,2,30,660,3761816,11303723,5448574,2,9,169,23,15,15,2730,965820,2652,0,2,8,7,10,2,3,2,1500,6,36,1,7,7,240,167400,519,0,0,0,0,3,0,2,0,309,0,1,1,1,1
RO,26,0,0,0,0,10920,0,0,0,0,0,0,0,2,0,282,2201373,803495,4098936,0,0,13,0,0,0,0,5240,4,0,0,0,0,1,0,1,1,96,0,72,4,0,0,0,141360,360,1,0,3,1,0,0,1,0,511,0,1,1,1,1
RU,141,20,0,0,800,341660,636,0,0,5,3,9,0,2,5,1054,6022740,4017216,0,0,6,37,23,0,0,1000,352740,892,0,0,1,1,6,0,3,11,502,6,23,0,0,0,400,84000,409,0,0,0,0,1,0,1,0,168,3,1,1,1,1
PL,169,7,7,7,900,589400,1588,1,0,9,6,8,0,6,80,1683,10940615,3698895,821519,0,14,23,4,11,11,2250,375000,1584,1,0,2,2,5,0,5,80,771,7,24,2,0,0,60,64900,550,1,0,0,0,3,0,3,1,178,2,1,1,1,1
IN,126,0,21,21,970,322400,619,0,0,3,2,8,0,3,5,1008,7706147,9706395,0,0,5,159,0,29,29,2079,627400,2069,0,4,0,0,17,0,19,10,1470,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
EC,60,4,3,3,0,57600,172,0,0,0,0,1,0,1,10,494,3157229,12052092,4557703,0,7,45,1,5,5,0,180700,665,0,0,42,15,3,0,3,5,448,7,31,1,1,1,0,100800,296,0,0,15,9,3,0,2,0,231,0,1,1,1,1
BR,54,0,2,2,240,83220,290,0,0,0,0,5,0,2,27,575,2754880,10023471,9952707,0,5,37,5,26,26,850,327580,801,2,0,16,11,4,0,3,49,852,8,117,32,14,14,2360,771300,2027,0,0,2,1,9,0,4,41,1464,8,1,1,1,1
TR,120,4,23,23,1140,384300,922,0,0,22,15,4,0,3,71,1452,11041046,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BR,209,13,1,1,1826,982000,1837,0,0,5,2,10,0,3,80,2329,22130582,21159124,13972689,0,4,387,4,0,0,3098,1496900,3287,0,1,0,0,42,0,6,26,2492,0,199,0,0,0,2252,934500,2099,0,0,0,0,8,0,1,36,1665,3,1,1,1,1
MD,105,4,2,2,960,233660,800,0,0,13,8,6,0,5,15,833,7090565,295274,0,0,11,5,0,0,0,0,14160,192,0,0,0,0,3,0,2,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
VN,80,4,12,12,85,105620,292,0,0,0,0,10,0,2,22,762,5026520,1264045,1967819,0,0,8,0,10,10,0,100980,502,0,0,0,0,9,0,2,13,202,0,24,3,3,3,0,190800,270,0,0,0,0,0,0,1,21,304,0,1,1,1,1
IT,70,1,0,0,400,80020,312,1,0,13,9,0,0,3,19,625,4664752,15560468,12015656,0,6,67,0,14,14,0,280280,615,0,0,51,11,0,0,5,14,691,3,30,0,6,6,0,180000,425,0,0,52,23,0,0,9,11,405,2,1,1,1,1
ID,72,1,20,20,200,157520,407,0,0,5,3,0,0,5,40,905,5228338,7363153,3961765,0,5,105,3,30,30,1245,471180,1270,0,0,2,0,0,0,3,32,1192,6,58,0,19,19,1050,284000,600,0,0,0,0,0,0,5,9,662,4,1,1,1,1
RU,52,2,4,4,0,30300,39,2,0,0,0,4,0,4,3,373,2473222,1316144,0,0,0,15,3,3,3,0,43260,180,3,0,0,0,1,0,1,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
PL,70,0,13,13,0,105620,473,0,0,28,17,0,0,2,40,863,10381843,7327336,1430835,0,5,105,2,12,12,60,336780,700,0,0,13,7,0,0,4,1,776,4,13,0,0,0,120,120000,120,0,0,0,0,0,0,3,0,143,0,1,1,1,1
IN,149,3,0,0,965,296100,795,0,2,15,7,6,0,5,24,1147,9296568,1978203,2530665,0,4,10,0,0,0,300,105000,80,0,0,3,0,0,0,2,8,206,1,9,0,5,5,60,90000,270,0,0,1,0,0,0,4,16,263,2,1,1,1,1
MX,58,0,1,1,0,49100,84,0,0,0,0,13,0,2,4,420,3161897,3172361,1790170,0,4,23,2,0,0,0,158000,505,0,0,1,1,9,0,2,10,253,7,18,1,1,1,0,70800,135,0,0,1,2,2,0,1,0,124,0,1,1,1,1
MX,132,0,0,0,0,219920,627,0,0,0,0,9,0,4,9,886,5578882,843252,226712,0,0,15,0,0,0,0,57480,185,0,0,0,0,3,0,3,0,121,0,0,0,0,0,0,0,120,0,0,0,0,1,0,1,0,22,0,1,1,1,1
JO,29,1,0,0,0,17820,0,0,0,0,0,0,0,2,0,433,8067748,4720012,0,0,0,20,0,0,0,0,32780,0,0,0,0,0,0,0,5,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
BD,75,0,12,12,650,233860,415,0,0,33,22,5,0,3,40,897,11578544,3001261,0,0,4,51,1,11,11,390,163740,534,0,0,2,2,2,0,2,0,423,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
AR,120,9,13,13,1350,427500,995,4,0,21,16,8,0,3,25,1200,10690034,5486737,0,0,13,32,0,10,10,380,225000,807,0,0,19,4,3,0,3,3,358,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
BO,18,0,0,0,0,5700,8,0,0,0,0,0,0,1,4,137,719901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
RO,70,6,0,0,0,118220,516,6,0,2,2,3,0,3,19,630,2282153,6538860,998270,0,11,0,0,0,0,0,0,80,0,0,42,24,0,0,2,0,88,0,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,18,0,1,1,1,1
DE,77,1,9,9,400,194200,444,0,0,8,8,4,0,2,40,834,5501384,5142592,1945848,0,7,67,0,3,3,800,203700,759,0,1,9,7,4,0,6,0,470,3,41,0,0,0,300,240000,875,0,0,0,0,4,0,2,10,376,7,1,1,1,1
US,70,2,0,0,500,105620,421,0,0,13,8,4,0,2,40,754,5380695,2535078,3446,0,6,11,0,0,0,370,186780,341,0,0,3,1,1,0,2,32,313,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,1,1
BR,58,47,0,0,0,115160,122,47,0,0,0,0,0,1,5,708,3957002,2307405,1267841,0,6,20,25,5,5,420,234240,359,24,0,1,1,1,0,2,9,454,9,6,5,2,2,60,75000,303,1,0,1,1,1,0,1,5,145,5,1,1,1,1
BR,140,22,0,0,0,334700,741,0,0,10,3,38,0,3,10,1095,8461263,340093,335413,0,5,3,3,0,0,0,0,192,0,0,0,0,2,0,2,0,42,0,1,0,0,0,0,15000,240,0,0,1,0,1,0,2,1,32,0,1,1,1,1
PL,81,0,21,21,630,193700,315,0,0,4,2,27,0,4,14,811,5932848,2866406,953664,0,6,42,0,10,10,570,128700,572,0,0,1,0,22,0,4,1,378,4,17,0,0,0,410,60000,336,0,0,0,0,15,0,3,0,135,0,1,1,1,1
MX,51,67,0,0,0,105620,166,25,0,0,0,0,0,1,12,824,5670982,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
BY,247,35,41,41,1973,1003900,1946,0,0,23,20,11,0,2,16,2337,16285095,1351539,1594682,0,13,13,1,0,0,0,138000,172,0,0,2,2,3,0,1,0,132,0,7,6,21,21,670,123000,518,0,0,0,0,2,0,1,0,279,6,1,1,1,1
ES,109,3,3,3,511,234320,798,3,0,14,8,11,0,8,30,1012,7659280,507180,0,0,9,3,0,0,0,250,13740,96,0,0,1,0,1,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
TR,55,25,0,0,0,79520,148,2,0,0,0,10,0,4,0,521,3612280,8764109,10568383,0,9,88,46,20,20,250,452880,910,1,0,5,4,16,0,4,6,1024,6,48,25,12,12,1360,690000,1853,1,0,12,8,12,0,5,87,1251,8,1,1,1,1
TR,81,5,20,20,0,196100,480,0,0,9,7,9,0,2,40,972,6317986,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
ID,145,0,9,9,1221,305400,864,0,0,8,3,9,0,6,26,1182,9352432,896158,1641606,0,4,1,0,1,1,60,45000,123,0,0,0,0,3,0,2,0,71,0,10,0,0,0,300,75000,305,0,0,0,0,3,0,2,0,135,2,1,1,1,1
