,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
1360,84,4,8,8,903,294320,563,4,0,71,32,12,0,9,40,1075,17333027,0,241101,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11640,114,0,0,0,0,1,0,1,3,29,1,1,1,1,1
1361,125,0,1,1,1285,474000,1054,0,0,5,4,8,0,4,40,1164,5210415,4933919,0,0,5,28,0,0,0,800,372000,961,0,0,0,0,2,0,1,80,697,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1362,397,229,21,21,4090,3150900,3748,131,3,11,10,21,0,5,93,4674,27116187,304812,12818273,0,13,8,2,0,0,120,150000,142,1,0,0,0,1,0,0,0,58,0,179,48,36,36,3300,1778500,3297,0,1,0,0,10,0,10,70,2291,13,1,1,1,1
1363,76,6,10,10,91,79520,167,0,0,0,0,0,0,1,6,664,4936259,794406,3851155,0,0,14,1,3,3,144,55980,134,0,0,0,0,1,0,0,0,122,0,33,4,42,42,720,251900,695,0,0,0,0,0,0,0,30,797,0,1,1,1,1
1364,148,16,1,1,2885,916300,2629,8,0,8,6,9,0,9,130,2084,9661212,3992132,192099,0,12,100,18,9,9,1620,856500,1794,18,2,2,2,5,0,3,34,1007,6,9,0,0,0,0,0,177,0,0,0,0,1,0,1,0,52,0,1,1,1,1
1365,99,1,7,7,0,233660,999,0,1,5,4,2,1,7,69,1209,6290197,2319005,10538896,2,10,13,1,6,6,0,238740,563,0,0,3,3,0,0,4,51,466,3,38,5,18,18,3390,630000,1795,0,1,1,1,1,1,2,80,968,7,1,1,1,1
1366,136,123,40,40,0,967400,1558,21,0,29,13,7,0,4,53,2292,22313701,15055504,43522,0,13,76,71,0,0,0,840000,1003,7,0,37,24,8,0,2,0,1007,1,0,1,0,0,0,30000,15,0,1,0,0,0,0,1,0,11,1,1,1,1,1
1367,425,9,28,28,1664,1778300,3909,0,0,32,20,20,0,3,67,3692,21269212,8273085,1258922,0,11,56,6,20,20,0,287000,1435,1,0,12,7,9,0,3,5,638,5,16,0,6,6,0,135000,347,0,0,0,0,2,0,0,0,119,0,1,1,1,1
1368,64,0,8,8,276,83420,290,0,0,0,0,7,0,4,33,673,4874068,2718599,2616832,0,0,4,0,1,1,0,21980,116,0,0,11,5,3,0,1,4,141,0,16,3,9,9,330,151320,334,3,0,1,0,3,0,2,22,364,0,1,1,1,1
1369,78,7,0,0,600,127720,597,1,0,9,5,3,0,5,21,755,6546382,451603,0,0,10,7,3,0,0,97,32400,179,0,0,0,0,1,0,1,0,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1370,116,4,9,9,400,339300,1252,1,0,3,2,11,0,11,51,1249,6130288,1713302,121369,0,9,25,2,3,3,200,210000,583,1,0,0,0,5,0,7,18,345,3,2,0,11,11,0,60000,385,0,0,0,0,2,0,2,10,165,4,1,1,1,1
1371,305,2,28,28,2315,1162700,2760,0,0,4,3,17,0,44,72,3027,20166660,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1372,121,15,38,38,1700,412400,1412,0,0,11,7,4,0,8,40,1463,10947854,893166,1986860,0,12,15,1,3,3,240,90000,243,0,0,0,0,1,0,1,0,152,1,6,1,6,6,420,90000,333,0,0,4,3,1,0,2,0,134,1,1,1,1,1
1373,72,4,27,27,580,97200,288,0,0,10,9,5,0,1,5,839,8989240,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1374,91,3,0,0,890,412400,991,1,0,3,2,2,0,2,35,797,6463321,0,0,0,0,0,0,0,0,870,375000,1186,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,60000,144,0,0,0,0,1,0,0,0,0,0,1,1,1,1
1375,66,1,20,20,349,136500,445,1,0,0,0,8,0,3,6,642,2897803,5170905,6051768,0,12,32,0,17,17,150,133800,301,0,0,11,7,7,0,6,5,403,1,31,0,16,16,1260,210700,1030,0,0,3,1,6,0,4,24,509,5,1,1,1,1
1376,63,0,18,18,100,92200,225,0,0,0,0,6,0,2,1,555,3079554,2604023,2420601,0,8,46,3,11,11,607,184500,638,4,0,0,0,5,0,5,0,433,2,24,1,18,18,799,90000,722,1,0,2,2,3,0,3,0,308,4,1,1,1,1
1377,101,5,4,4,420,170260,515,5,0,6,2,18,0,5,4,867,6582797,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1378,41,0,0,0,120,96500,216,0,0,0,0,0,0,4,22,437,2101324,967408,2621532,0,5,22,0,0,0,60,49800,90,0,0,0,0,0,0,1,0,149,4,10,0,0,0,0,60300,195,0,0,1,2,0,0,0,0,64,3,1,1,1,1
1379,60,7,0,0,0,79520,82,6,0,0,0,1,0,2,16,516,3004984,2601285,7546931,0,0,9,8,0,0,0,45600,170,7,0,4,4,0,0,3,5,169,0,17,16,0,0,710,392280,580,16,0,15,6,0,0,3,80,756,0,1,1,1,1
1380,33,1,0,0,0,14260,0,0,0,0,0,2,0,3,0,254,1858410,1158308,3253350,0,0,4,0,0,0,0,29560,106,0,0,0,0,0,0,3,26,240,0,39,1,6,6,268,117100,272,0,0,3,2,4,0,1,26,478,0,1,1,1,1
1381,50,3,0,0,500,50600,154,2,0,0,0,12,0,2,4,441,2715865,1757574,254319,0,7,20,3,13,13,250,64560,223,3,0,2,2,1,0,3,0,281,3,4,0,2,2,0,9960,0,0,0,0,0,0,0,1,0,51,0,1,1,1,1
1382,197,15,3,3,1800,565300,3270,8,4,16,10,3,5,4,40,1691,13974949,2470255,0,1,6,43,1,0,0,1200,244000,550,1,1,3,2,0,2,1,0,323,2,5,0,0,0,0,0,120,0,0,0,0,0,0,1,0,33,0,1,1,1,1
1383,154,74,6,6,400,742400,1036,37,0,18,14,0,0,5,27,1685,19303126,7245278,2807088,0,14,30,19,6,6,850,240000,345,3,0,18,6,0,0,2,15,483,2,24,12,9,9,310,255000,355,0,0,0,0,0,0,3,0,330,5,1,1,1,1
1384,120,7,21,21,595,367500,914,6,0,20,9,33,0,2,62,1409,11925983,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1385,115,7,0,0,0,281800,865,6,0,1,0,14,0,8,11,842,5724184,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1386,65,34,0,0,0,206600,357,2,0,0,0,0,0,7,53,916,5292183,2422759,145377,0,0,7,32,0,0,0,295800,266,1,0,1,1,0,0,3,33,457,5,1,0,0,0,0,15000,23,0,0,0,0,0,0,2,3,34,0,1,1,1,1
1387,75,96,1,1,400,132620,326,38,0,3,2,2,0,5,19,1153,7288579,1809067,1587453,0,5,19,21,0,0,0,75600,381,15,0,0,0,4,0,6,3,275,0,21,22,1,1,750,282180,326,1,0,0,0,2,0,0,1,250,0,1,1,1,1
1388,110,10,35,35,1450,374620,1228,0,0,16,10,0,0,3,60,1506,11969290,2940175,0,0,14,16,5,15,15,560,162000,415,5,0,3,1,0,0,2,10,372,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1389,81,104,0,0,0,235360,397,4,0,23,11,0,0,4,18,1360,14461968,6577993,3532164,0,10,35,40,0,0,60,58740,345,1,0,9,3,0,0,3,0,447,4,34,38,0,0,0,435000,445,2,0,6,0,1,0,2,0,419,5,1,1,1,1
1390,138,0,0,0,692,352900,735,0,0,2,2,1,0,4,42,1163,6633088,53715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1391,151,17,0,0,1627,543700,1308,11,0,6,3,0,0,7,109,1783,9811486,6698422,1759321,1,5,84,51,0,0,234,668600,682,15,0,2,1,3,0,4,0,959,0,31,4,0,0,730,114900,408,4,0,3,3,1,0,2,0,217,0,1,1,1,1
1392,118,15,0,0,429,402400,1162,0,0,15,7,29,0,5,60,1239,14474120,415711,2765636,0,0,5,0,0,0,0,15000,0,0,0,0,0,0,0,1,1,48,0,8,3,0,0,496,150000,465,0,0,0,0,1,0,2,31,300,0,1,1,1,1
1393,433,14,1,1,3227,1523000,3374,0,0,5,2,45,0,7,80,3657,33260004,15385296,8617095,0,4,237,3,0,0,2469,1190300,2491,0,1,0,0,11,0,2,32,1692,0,125,0,0,0,1480,700100,1358,0,0,0,0,4,0,1,30,1137,3,1,1,1,1
1394,220,47,0,0,2492,1581400,2551,14,0,41,23,32,0,6,121,2751,22103069,4968142,0,0,12,0,0,0,0,0,0,95,0,0,13,4,1,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1395,57,11,3,3,500,87800,229,6,0,0,0,5,0,3,20,608,3702274,5264625,0,0,8,98,8,8,8,1090,344700,1087,0,0,4,3,5,0,3,5,780,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1396,119,13,1,1,1140,334100,1176,0,1,21,16,11,0,4,21,1063,8149083,25638845,0,0,8,27,7,0,0,540,399000,1014,0,1,78,39,4,0,3,15,592,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1397,169,12,24,24,229,423600,1221,12,0,1,1,13,0,5,40,1600,10041444,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1398,171,4,0,0,1000,412400,1116,0,0,0,0,31,0,10,11,1314,11319066,7163559,6596934,0,1,94,3,0,0,500,357000,999,1,0,0,0,17,0,7,0,767,4,102,0,12,12,1482,434000,1167,0,0,0,0,16,0,3,0,915,5,1,1,1,1
1399,145,9,0,0,697,408600,944,9,1,21,10,2,0,3,66,1562,15884630,673957,134879,0,0,0,0,0,0,0,15000,15,0,0,2,1,0,0,3,3,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,1,1,1,1
1400,12,0,0,0,0,3720,0,0,0,0,0,0,0,2,0,105,716126,6108918,2155110,0,0,128,0,0,0,114,233140,587,0,0,2,1,0,0,3,10,908,3,16,0,0,0,180,90740,190,0,1,5,1,0,0,1,0,176,2,1,1,1,1
1401,147,0,0,0,0,277400,812,0,0,0,0,12,0,7,9,1007,6422134,226712,0,0,0,0,0,0,0,0,0,120,0,0,0,0,1,0,1,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1402,16,3,0,0,0,14160,37,0,0,0,0,1,0,2,5,163,637159,7176820,7324338,0,2,86,44,17,17,800,459940,585,0,0,10,6,8,0,3,30,1138,7,48,43,12,12,1050,519000,1396,10,0,9,5,7,0,3,30,913,6,1,1,1,1
1403,70,22,0,0,275,154400,418,20,0,25,18,1,0,2,40,904,13105002,0,30915,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,1
1404,77,0,0,0,100,98900,288,0,0,35,16,1,0,1,40,745,9346409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1405,62,39,0,0,99,115160,189,29,0,0,0,3,0,2,27,793,7682940,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1406,130,4,0,0,700,217920,602,0,0,0,0,1,0,6,6,864,5542802,0,0,0,6,2,0,0,0,0,2000,0,0,0,0,0,0,0,2,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1407,184,218,1,1,0,845400,931,209,0,2,1,0,0,5,6,2735,30581022,19969814,1289426,0,5,147,153,0,0,0,1112000,975,149,0,4,2,0,0,7,2,1868,0,16,16,0,0,0,120000,255,16,0,0,0,0,0,1,0,201,5,1,1,1,1
1408,45,0,0,0,250,60420,222,0,0,0,0,5,0,7,7,386,2543513,8010828,5426019,0,10,24,0,0,0,120,30900,272,0,0,19,5,2,0,5,0,208,0,36,0,0,0,700,143980,521,0,0,11,7,3,0,7,0,297,4,1,1,1,1
1409,111,24,2,2,700,231960,576,3,0,3,2,6,0,2,16,1006,5619527,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1410,153,8,0,0,336,364200,630,0,0,0,0,0,0,2,6,1171,9289683,406950,0,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,1,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1411,216,102,10,10,1900,1184600,1587,6,0,4,3,8,0,4,33,2190,21455423,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1412,65,0,0,0,100,77520,253,0,0,0,0,1,0,7,28,610,5270845,1678982,0,0,0,15,0,4,4,60,45600,0,0,0,3,2,0,0,1,0,140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1413,81,5,20,20,0,196100,480,0,0,9,7,9,0,2,40,972,6317986,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1414,86,0,10,10,505,201700,647,0,0,15,9,5,0,13,14,857,7851651,2800581,1159403,0,10,19,1,5,5,0,58120,200,2,0,5,0,5,0,6,0,195,1,9,0,5,5,450,14580,312,0,0,1,0,2,0,6,0,125,0,1,1,1,1
1415,69,1,0,0,200,129420,444,1,0,0,0,1,0,3,40,739,4423236,1233332,0,0,5,8,3,3,3,0,56100,68,1,0,1,1,0,0,3,10,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1416,168,107,2,2,0,0,0,106,0,12,7,0,0,10,20,2034,15489615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1417,403,105,0,0,1966,1948220,3419,31,0,7,6,8,0,12,120,3802,17690304,667137,0,0,12,4,1,0,0,0,36180,160,0,0,0,0,0,0,1,27,211,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1418,70,1,5,5,0,181220,526,0,0,21,13,15,0,8,17,698,7285430,17091945,3822136,0,11,120,3,23,23,2260,546180,1385,0,1,55,26,19,0,5,22,1229,7,9,0,0,0,0,147000,797,0,0,12,9,6,0,5,10,192,6,1,1,1,1
1419,176,11,0,0,1860,643300,1464,1,0,13,7,0,0,7,44,1821,16795400,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1420,80,5,1,1,720,165420,370,1,0,6,4,5,0,3,10,644,3896220,3991372,0,0,6,45,5,7,7,780,232380,829,0,0,9,4,4,0,2,10,482,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1421,111,5,1,1,310,262400,930,5,1,9,9,8,0,5,41,1048,6278481,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1422,147,0,55,55,2107,628400,1929,0,1,5,3,15,0,7,35,1733,12037348,1315876,0,0,12,8,0,0,0,0,15000,135,0,0,0,0,0,0,2,2,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1423,63,0,0,0,0,79520,83,0,0,0,0,1,0,2,18,534,4514387,2328113,2316124,0,0,21,0,7,7,300,127080,249,0,0,1,0,0,0,3,22,340,1,35,8,3,3,180,127800,275,0,0,0,0,0,0,2,6,334,0,1,1,1,1
1424,61,6,10,10,699,182920,372,0,0,0,0,5,0,4,40,773,3426309,3567853,0,0,7,41,10,9,9,597,223180,574,0,0,11,7,5,0,2,5,464,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1425,118,64,16,16,800,667400,1000,18,0,28,20,4,0,6,5,1287,18079233,6793390,5339109,0,7,57,57,11,11,0,600000,779,2,1,4,4,2,0,5,0,754,5,4,6,0,0,0,240000,246,0,0,11,8,1,0,2,0,111,2,1,1,1,1
1426,73,0,0,0,571,88300,293,0,0,4,2,9,0,3,5,619,7249641,0,235985,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,72,0,0,0,0,1,0,1,0,33,0,1,1,1,1
1427,109,3,3,3,511,234320,798,3,0,14,8,11,0,8,30,1012,7659280,507180,0,0,9,3,0,0,0,250,13740,96,0,0,1,0,1,0,2,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1428,230,30,15,15,2100,1014000,1851,23,0,0,0,15,0,6,41,2068,13610765,924404,0,0,14,5,1,0,0,0,90000,373,1,0,0,0,2,0,1,10,135,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1429,199,83,0,0,0,0,0,82,1,23,14,0,0,20,51,2454,19278540,0,216289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,1,1,1,1
1430,56,0,1,1,0,71660,134,0,0,0,0,7,0,3,9,431,5571336,1365409,874597,0,6,11,0,0,0,0,33960,302,0,0,0,0,2,0,2,0,88,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,1,0,1
1431,38,0,0,0,0,17820,0,0,0,0,0,0,0,2,0,294,3348482,948239,2641419,0,0,12,0,0,0,0,44400,104,0,0,0,0,0,0,1,18,199,0,5,0,0,0,0,15300,60,0,0,0,0,0,0,1,8,87,0,1,1,0,1
1432,121,14,0,0,800,472400,1168,0,0,41,36,5,0,5,20,1075,16022157,2517898,0,0,9,19,3,0,0,600,165000,175,1,0,3,3,2,0,2,0,184,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1433,91,19,1,1,550,178300,395,2,0,7,5,5,0,3,0,758,6054792,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1434,22,1,0,0,500,19920,104,1,0,0,0,5,0,2,4,235,1254244,1280678,5296312,0,4,18,2,5,5,0,47640,125,2,0,0,0,3,0,1,5,224,5,84,8,14,14,956,312060,926,8,1,3,3,7,0,4,0,784,8,1,1,1,1
1435,130,8,0,0,1361,284900,1137,1,0,5,3,14,0,4,50,1167,7445640,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1436,61,3,8,8,549,129420,219,0,0,0,0,7,0,6,5,619,4828210,736049,0,0,7,2,0,0,0,0,10380,82,0,0,0,0,1,0,3,0,62,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1437,75,0,9,9,850,301700,578,0,0,41,25,11,0,6,40,951,13177114,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1438,73,100,0,0,0,0,0,100,0,8,6,0,0,2,14,1166,7635931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1439,26,30,0,0,400,105620,278,29,0,0,0,2,0,2,35,606,7194368,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1440,150,32,0,0,980,423600,1012,3,0,0,0,19,0,2,3,1312,15208597,3314677,0,0,5,20,13,10,10,920,285000,541,0,0,0,0,6,0,1,0,438,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1441,257,2,0,0,900,836700,1820,0,0,0,0,12,0,5,62,2037,13953533,959677,772357,0,0,13,0,0,0,0,60000,288,0,0,0,0,1,0,1,0,87,0,7,0,0,0,0,60000,172,0,0,0,0,3,0,1,0,64,0,1,1,1,1
1442,106,4,2,2,960,233660,896,0,0,13,8,7,0,6,15,844,7164165,221674,0,0,11,4,0,0,0,0,14160,96,0,0,0,0,2,0,1,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1443,83,0,1,1,400,219920,338,0,0,38,19,2,0,3,16,756,12121267,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1444,30,0,0,0,400,19820,72,0,0,0,0,0,0,1,5,229,989904,381393,0,0,4,14,0,0,0,0,13500,0,0,0,0,0,0,0,1,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
1445,114,1,3,3,859,237660,733,0,0,26,13,5,0,2,40,1153,13140567,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1446,105,5,8,8,0,238300,837,0,0,42,15,4,0,4,15,942,15209321,4557703,558492,0,14,31,1,1,1,0,100800,296,0,0,15,9,3,0,2,0,231,0,15,0,0,0,0,75000,228,0,0,0,0,1,0,1,0,96,0,1,1,1,1
1447,61,3,5,5,500,104600,259,0,0,0,0,3,0,2,30,660,3761816,16502340,3845864,2,9,202,24,22,22,2970,1106220,2883,0,2,8,7,12,2,4,2,1776,6,8,4,10,10,540,117180,976,1,1,0,0,2,0,2,0,189,6,1,1,1,1
1448,81,7,10,10,800,176060,476,7,0,4,2,10,0,11,17,917,5697930,754829,53150,0,8,0,1,2,2,120,12060,144,1,0,0,0,3,0,7,1,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,15,0,1,1,1,1
1449,110,13,4,4,462,233660,680,1,0,7,3,2,0,4,45,1109,8265518,3480896,0,0,0,37,5,4,4,717,170340,356,0,0,1,0,22,0,2,0,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1450,42,0,0,0,196,79520,244,0,0,0,0,2,0,2,3,299,1756488,2475449,3537013,0,4,7,0,0,0,260,78000,299,0,0,0,0,2,0,3,0,67,4,8,1,0,0,160,62400,176,0,0,12,7,2,0,1,2,133,3,1,1,0,1
1451,111,14,1,1,1180,281660,903,3,0,12,7,9,0,8,41,1145,10012847,1584243,779881,0,9,14,4,0,0,471,0,500,2,0,1,0,10,0,3,21,241,3,5,3,0,0,0,0,168,2,0,0,0,8,0,3,8,106,0,1,1,1,1
1452,224,8,8,8,1900,692660,1587,4,0,3,3,5,0,3,18,1724,9422422,1115480,0,0,13,27,0,2,2,420,135000,649,0,0,0,0,2,0,2,10,284,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1453,70,0,20,20,900,188920,630,0,0,28,19,5,0,9,40,997,10236788,6454771,0,0,7,45,0,13,13,1000,320880,1242,0,0,14,11,6,0,6,42,733,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
1454,115,2,2,2,500,356800,628,0,0,48,21,0,0,4,52,1166,21515985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1455,70,3,1,1,400,85800,267,0,0,56,19,16,0,4,13,681,19135773,3726360,0,0,0,15,0,3,3,0,145860,316,0,0,9,0,5,0,2,0,157,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1456,10,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,75,395322,723996,817617,0,0,8,0,0,0,0,3540,18,0,0,0,0,0,0,2,5,102,0,5,2,0,0,0,7220,10,1,0,0,0,0,0,9,3,131,0,0,1,0,1
1457,69,7,1,1,420,105620,272,0,0,0,0,1,0,2,5,523,4126304,0,2294358,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51900,0,0,0,5,4,0,0,2,1,43,0,1,1,0,1
1458,130,14,24,24,2020,549300,1626,0,0,15,9,7,0,7,87,1917,13636855,665386,1247527,0,13,11,3,0,0,300,81000,356,0,0,1,0,2,0,2,2,146,3,0,0,11,11,0,0,0,0,0,2,0,0,0,1,0,61,0,1,1,1,1
1459,136,85,0,0,970,729400,760,0,0,52,20,1,0,6,0,1498,29177592,9305634,0,0,9,62,15,0,0,0,270000,260,0,0,7,3,0,0,5,0,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1460,74,0,0,0,99,92200,263,0,0,0,0,0,0,3,34,731,5902723,52510,589414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,4,0,0,0,0,19820,0,0,0,0,0,0,0,3,0,49,0,1,1,1,1
1461,16,0,0,0,0,5700,0,0,0,0,0,0,0,1,0,148,1117624,1911974,1867175,0,0,10,0,0,0,0,8460,0,0,0,0,0,0,0,2,0,182,0,8,3,0,0,0,17160,0,0,0,0,0,0,0,3,0,212,0,1,1,0,1
1462,70,6,0,0,0,118220,596,6,0,44,26,3,0,5,19,718,8821013,998270,0,0,11,0,0,0,0,0,0,0,0,0,6,4,0,0,1,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1463,14,0,0,0,0,36660,142,0,0,0,0,0,0,2,33,307,1545491,2631206,6137178,0,0,47,0,0,0,1040,174340,671,0,0,8,6,3,0,2,40,590,9,16,1,15,15,1280,513800,1151,0,0,13,9,9,0,3,80,794,8,1,1,1,1
1464,73,0,0,0,600,233460,758,0,0,3,2,1,0,8,93,1103,9603273,5731566,0,0,10,33,0,0,0,1060,285740,580,0,1,21,9,0,0,9,36,542,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
