,Unnamed: 0,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,pvp-unlock,hunt-unlock,exp-unlock,label
2424,2424,c14bf317-53bf-4c5d-a1f6-486486700bd8,AR,48,48,0,0,0,85800,40,31,0,0,0,4,0,1,0,598,1,1,0,0
2425,2425,22e925d1-42f3-4d5a-9545-d119fefd30c0,GB,50,38,13,13,800,194900,423,25,1,0,0,9,1,2,5,780,1,1,0,0
2426,2426,e5428a27-d52f-4f82-99fa-4e6ba43be22a,TH,69,48,1,1,0,181220,325,18,0,0,0,7,0,5,1,799,1,1,0,0
2427,2427,9d360715-7915-49a9-bc62-a01ea1f52d06,TR,80,0,22,22,750,247820,480,0,1,5,3,0,0,9,16,804,1,1,1,0
2428,2428,8882f045-1632-4eaf-9674-140954dd08fe,TR,105,19,5,5,60,364400,1237,1,1,3,3,7,1,10,61,1317,1,1,1,0
2429,2429,cd8c6eb4-8195-4139-baf2-df918a416085,IT,71,3,25,25,919,243060,595,3,0,6,3,6,0,3,32,894,1,1,1,0
2430,2430,4fd17b2e-64d7-4d00-9c5e-ce64c2efa24f,GB,85,7,5,5,620,114620,416,6,0,1,1,7,0,2,8,717,1,1,1,0
2431,2431,88a7dfb2-02e7-4fba-923e-3b4389879ec1,US,51,25,8,8,600,169160,298,9,0,0,0,1,0,3,40,879,1,1,0,0
2432,2432,871738d1-8f07-4dbf-8902-d565e643a51b,US,59,1,13,13,700,169160,438,1,0,0,0,0,0,1,40,727,1,1,0,0
2433,2433,8f4206cb-beed-46bb-9666-620ebc0fc073,US,117,0,5,5,148,182260,479,0,0,3,2,0,0,4,4,819,1,1,1,0
2434,2434,3d934048-a2f9-4caa-93e9-da5a68598ce4,MM,134,0,0,0,640,265900,734,0,0,3,2,0,0,2,11,910,1,1,1,0
2435,2435,e4b91478-499b-482f-8bb1-fbca0a1f4002,AU,100,0,0,0,870,196260,575,0,0,9,7,13,0,3,3,707,1,1,1,0
2436,2436,318a8fad-a960-4ba2-acb6-d81c9f5e0f64,MM,75,0,8,8,350,124560,308,0,0,9,7,1,0,1,9,652,1,1,1,0
2437,2437,12f58093-c961-42cb-afb3-615797be5a7a,RS,69,0,0,0,0,181220,744,0,0,7,5,9,0,5,70,931,1,1,0,0
2438,2438,0b3f9b89-cde5-4e7a-ac8f-acbe4ade0c09,BR,61,3,3,3,0,92200,248,3,0,0,0,0,0,2,29,629,1,1,0,0
2439,2439,db76378f-4810-48bb-94f9-2f1887a668f7,EG,92,0,0,0,244,139300,376,0,0,3,2,2,0,11,26,764,1,1,1,0
2440,2440,b1452148-1544-4420-a37d-8afe428d9323,ID,69,2,0,0,0,87800,291,0,0,0,0,3,0,2,23,601,1,1,0,0
2441,2441,d9e65006-41b3-495f-b834-1e82459f2880,RS,76,2,0,0,0,135500,307,0,0,0,0,1,0,1,37,807,1,1,1,0
2442,2442,035022ff-01d8-49d1-9e9d-12a1071e48d3,NP,70,2,0,0,60,70120,183,0,0,0,0,7,0,5,0,554,1,1,1,0
2443,2443,1fa47ffb-89f9-4649-b5a6-c87d4fe9ffac,PE,71,16,2,2,0,87800,400,0,0,5,3,5,0,2,40,830,1,1,1,0
2444,2444,7dcad0cc-9cba-4238-ac9a-2bfcba1f1835,ID,77,11,0,0,720,115200,407,0,0,4,2,9,0,9,23,812,1,1,1,0
2445,2445,0cc8de58-3ccb-41f7-97e9-5993bc9a30ac,SI,85,4,0,0,381,155700,458,2,0,2,1,0,0,3,41,819,1,1,1,0
2446,2446,e229d25e-13c6-48b4-bd17-084dc07fc3d3,NZ,74,9,2,2,0,162500,325,8,0,17,10,7,0,3,10,662,1,1,1,0
2447,2447,8b120616-511c-4c90-824d-b9ce74c21833,VN,60,43,8,8,650,206120,284,9,0,0,0,3,0,1,30,910,1,1,0,0
2448,2448,62fd4847-e251-4319-a0d0-f76606553159,TW,115,0,2,2,945,239960,777,0,0,2,2,8,0,2,46,1026,1,1,1,0
2449,2449,3a565921-c549-469a-8516-2dfe89aaf04e,TR,78,0,0,0,0,87800,308,0,0,13,8,0,0,7,40,772,1,1,1,0
2450,2450,210583b9-bf85-4923-8bab-f8795d4d1027,DO,71,5,0,0,400,116960,543,0,0,16,7,9,0,4,40,747,1,1,1,0
2451,2451,24015e43-5886-4ec9-9782-7bb8ef9c9031,AM,69,2,10,10,300,125120,344,0,0,9,6,4,0,5,8,650,1,1,0,0
2452,2452,dffb806f-7523-4e1a-87b9-f86eb072452c,DE,114,3,5,5,650,247820,658,3,0,5,2,1,0,7,40,1027,1,1,1,0
2453,2453,d9b433fd-e383-42a9-aa09-2ed9d8241240,VN,90,8,11,11,940,324900,1093,7,0,6,4,10,0,6,40,1009,1,1,1,0
2454,2454,26405215-d6e4-42c3-9a6d-5494d244b529,KZ,99,0,0,0,240,103620,240,0,0,0,0,0,0,6,0,644,1,1,1,0
2455,2455,a7141243-ebe1-435d-9861-ca2c95c84387,VN,64,5,40,40,600,235220,858,0,0,0,0,8,0,4,53,1180,1,1,0,0
2456,2456,8d93b978-25b6-4b98-ae50-e0841cb32edb,BD,72,1,0,0,120,94500,240,0,0,0,0,0,0,8,0,588,1,1,1,0
2457,2457,4f690b4e-ae13-4358-bb9b-31ed359f2daf,ES,104,10,0,0,504,220800,528,9,0,1,1,18,0,3,1,755,1,1,1,0
2458,2458,390e005a-0864-4322-a3c3-ab577ac31662,PH,124,0,0,0,800,167660,549,0,0,1,0,1,0,6,2,790,1,1,1,0
2459,2459,2b7d0b38-fa1d-41fc-8092-fbf5926ea55b,TR,105,11,0,0,1020,167020,827,4,0,10,8,3,0,6,7,885,1,1,1,0
2460,2460,f55815a4-a80f-4763-816b-63c803de6a2b,PL,100,5,0,0,0,207900,579,0,0,5,4,10,0,1,40,918,1,1,1,0
2461,2461,56dd7498-db1d-47cd-837d-6ee7c74c2a21,IR,71,0,0,0,0,125520,395,0,0,14,13,2,0,1,24,698,1,1,1,0
2462,2462,c69deb61-df67-4269-8bba-8baaa81bfba9,BR,75,13,5,5,740,152120,435,4,0,2,1,6,0,3,40,927,1,1,1,0
2463,2463,97ac4b1a-297f-4dab-9b2d-d6c6a8f1c592,PL,58,0,1,1,70,50600,130,0,0,0,0,3,0,1,0,411,1,1,0,0
2464,2464,7ebe1944-b9de-49ad-96fd-d6095198fdf2,BR,70,0,20,20,0,135500,278,0,0,0,0,0,0,5,9,648,1,1,1,0
2465,2465,9878e957-45cc-4e79-ab0c-9a6251d3bba1,IN,73,4,4,4,0,71660,254,4,0,12,6,2,0,1,0,559,1,1,1,0
2466,2466,1994cc64-6d0c-4133-a334-028d382a2da8,TR,94,8,1,1,770,185620,431,0,0,10,8,15,0,2,11,763,1,1,1,0
2467,2467,25a024f3-67ca-4e96-b86f-31281c3beee0,BR,70,4,0,0,0,58900,168,0,0,4,2,3,0,1,11,588,1,1,1,0
2468,2468,1654b12e-a69a-4984-abcc-2d9eb1b3330f,BR,103,2,0,0,400,146300,442,0,0,0,0,0,0,2,23,779,1,1,1,0
2469,2469,5c2309f3-49d2-418a-be8e-db3afcd54ed6,RU,44,52,3,3,520,135500,260,11,0,0,0,8,0,2,10,700,1,1,0,0
2470,2470,1fd4042a-f637-4e3a-ae6e-c9e8669d96d2,BR,70,6,0,0,0,105620,398,2,0,5,3,1,0,1,40,730,1,1,1,0
2471,2471,9c620089-b084-4066-93ab-30de5dd2b775,MM,83,0,13,13,497,116760,253,0,0,2,2,0,0,3,8,703,1,1,1,0
2472,2472,58728838-153e-4c1d-977e-59a5d9976d3a,PH,59,2,20,20,809,242000,716,0,0,9,7,0,0,5,79,1032,1,1,0,0
2473,2473,9575ae35-d03e-4dd1-bee4-b5713ed1bebc,PT,91,11,0,0,440,157520,508,9,1,3,2,0,0,5,56,993,1,1,1,0
2474,2474,c09620c0-7443-4455-a4b4-0e143c8c1913,RU,102,1,5,5,500,233660,627,1,0,4,3,4,0,2,43,959,1,1,1,0
2475,2475,c473556f-f999-432b-9c74-53b27ebc9987,MX,81,0,1,1,0,157520,410,0,0,0,0,0,0,2,19,671,1,1,1,0
2476,2476,10b58122-0b7b-4362-aa81-fc9ac8cabcd0,JP,74,4,4,4,1200,164320,880,1,1,7,6,2,2,6,40,888,1,1,1,0
2477,2477,606995cf-4901-47dd-8f31-64c8a6e44128,IN,82,2,0,0,93,95200,235,2,0,3,2,8,0,11,3,616,1,1,1,0
2478,2478,79f60a91-75bc-4f16-b2ae-5b161bb5927e,RS,81,0,29,29,210,157520,245,0,0,4,2,1,0,3,0,802,1,1,1,0
2479,2479,9297f0b0-8ac3-420e-8e6a-ddf28f938609,CA,60,57,0,0,700,204600,302,7,1,0,0,7,0,6,40,1038,1,1,0,0
2480,2480,726fcae3-dd6a-4116-9172-7f7f4ffd2315,RU,70,38,2,2,400,193700,445,4,0,4,3,13,0,5,11,810,1,1,1,0
2481,2481,1354624b-2f75-4dea-9c99-12b843d43da6,BR,63,10,9,9,960,202700,593,0,0,0,0,10,0,4,70,1098,1,1,0,0
2482,2482,aa140ca1-2158-4122-9bcf-45e0b1c8952f,UA,70,8,2,2,0,184520,612,0,0,7,4,7,0,3,41,821,1,1,1,0
2483,2483,d993182b-4d5a-41fe-8979-00edd1b4e9fb,IN,81,0,1,1,120,89900,247,0,0,0,0,15,0,6,1,639,1,1,1,0
2484,2484,02083f33-96eb-48c3-854d-9fa67eda1b2a,IN,95,0,3,3,0,337400,738,0,0,3,2,0,0,6,96,1199,1,1,1,0
2485,2485,3ed832fd-9685-476a-8d40-628804ee692a,TR,70,9,3,3,250,135500,529,4,0,6,5,8,0,6,50,911,1,1,1,0
2486,2486,7632e1d9-492f-4be5-9926-a5b5bb4ec6d3,BR,77,16,0,0,540,177560,185,0,0,0,0,4,0,2,0,578,1,1,1,0
2487,2487,20cad3ed-14d7-4ffa-9ad1-96151649861a,PH,95,5,0,0,240,78520,323,0,0,4,3,2,0,3,14,765,1,1,1,0
2488,2488,bb312660-749d-42fb-b85f-8cff18e007fd,BD,70,1,2,2,0,125120,423,0,0,7,3,3,0,2,40,759,1,1,1,0
2489,2489,1bea1276-6e41-4683-862f-a09e3bbce050,KR,73,12,6,6,650,181420,425,4,0,0,0,9,0,3,40,927,1,1,1,0
2490,2490,2f27dc69-4501-4783-a35e-ada7e27d2f0c,ID,77,0,0,0,271,299600,697,0,0,3,2,0,0,3,104,1135,1,1,1,0
2491,2491,4810928a-ccf9-4132-bd78-73e9178166c4,KR,37,0,0,0,0,35220,57,0,0,0,0,0,0,3,5,287,1,1,0,0
2492,2492,d3f0b46f-1bf0-4737-9339-8783c176d915,KR,71,8,1,1,450,142160,578,8,0,10,5,3,0,4,45,928,1,1,1,0
2493,2493,aef0f812-4ad9-4362-b3a2-dc2e0b7657f0,VN,67,4,30,30,1020,198000,834,0,0,0,0,0,0,3,35,1018,1,1,0,0
2494,2494,cdbbf186-f1db-44c0-8179-6a15fa4bd737,VN,70,6,5,5,0,90300,417,6,0,3,2,16,0,1,40,807,1,1,1,0
2495,2495,4fd0fa14-eb1f-4eb7-b5ec-d22a818d020b,IN,79,23,9,9,99,161220,414,13,0,0,0,0,0,3,40,945,1,1,1,0
2496,2496,86c7c721-2e40-40cf-86ca-83df5c86b7d9,PL,74,1,0,0,520,152120,473,0,0,15,12,0,0,3,40,776,1,1,1,0
2497,2497,5d932be0-187a-4df1-b39c-30d9b60a65b8,JP,100,8,20,20,400,168800,538,1,0,4,3,1,0,1,40,1044,1,1,1,0
2498,2498,e11cce97-368f-4794-975c-d059d8acd2cb,JP,68,44,2,2,750,323000,870,44,0,1,1,6,0,3,32,987,1,1,0,0
2499,2499,427271f9-657f-41a0-89fa-0ad089f583dd,BD,98,1,0,0,0,135500,497,0,0,0,0,3,0,3,9,684,1,1,1,0
2500,2500,76a33b97-74bb-45e4-8b38-d1d548c581cd,ID,79,7,0,0,0,64220,388,2,0,7,3,1,0,7,40,829,1,1,1,0
2501,2501,7bd92459-25fc-4123-9a1e-e85a91870cff,ID,39,38,0,0,0,0,0,38,0,12,10,0,0,4,5,617,1,1,0,0
2502,2502,d1e8e731-7aea-4d51-9f84-9cae8ebbdea3,AR,65,0,3,3,500,96500,388,0,0,10,7,0,0,4,40,709,1,1,0,0
2503,2503,b4cc90b8-5f71-4331-87e0-dfd04b086f0a,LA,71,0,17,17,240,87800,260,0,0,7,5,0,0,3,21,752,1,1,1,0
2504,2504,013608bb-ce2d-4e93-9548-992c66f235a1,FR,78,5,0,0,400,158720,438,0,0,7,6,14,0,3,40,836,1,1,1,0
2505,2505,b7ea6a51-74f3-41ff-b3e6-cb6060cffbed,ES,71,4,6,6,0,89700,295,0,0,8,3,3,0,2,40,783,1,1,1,0
2506,2506,8d596813-43e1-42cc-982b-749870464f22,DE,80,15,0,0,450,171060,405,13,0,6,4,28,0,3,40,973,1,1,1,0
2507,2507,7c3d83cf-432f-49f8-b278-64e7e51c5f44,EG,79,0,0,0,250,123900,353,0,0,6,4,0,0,3,40,786,1,1,1,0
2508,2508,fadb66f7-e239-40f9-bf7c-a808d483c239,EC,71,19,0,0,400,106620,256,1,0,7,2,5,0,1,9,618,1,1,1,0
2509,2509,2c496ca8-fca9-4585-8e85-80ac57a24056,IN,70,0,0,0,179,134520,421,0,0,4,2,22,0,2,50,842,1,1,1,0
2510,2510,da2e1c11-ea27-4aab-9a6b-a36da6f671cd,MM,73,1,0,0,291,105900,333,0,0,9,6,0,0,1,40,721,1,1,1,0
2511,2511,40606f54-9adc-4f32-b6a3-6775874a3dc5,ID,41,4,2,2,599,73360,268,1,0,0,0,3,0,2,40,556,1,1,0,0
2512,2512,82b11667-5099-4449-a8ac-e692ab95fa74,RU,94,3,8,8,948,124160,671,3,0,4,3,7,0,6,7,778,1,1,1,0
2513,2513,4c12ae55-8d72-4436-b825-fc88bb2bdb57,PL,98,31,0,0,0,249720,406,0,0,2,2,0,0,1,14,871,1,1,1,0
2514,2514,159dcfd7-90a2-4b62-81eb-1f6d8c44488d,MX,69,16,0,0,650,132620,403,0,0,5,3,2,0,3,40,791,1,1,0,0
2515,2515,7c46c239-0f00-4f69-889f-da85081bf546,KG,93,5,0,0,120,121560,415,5,0,3,2,3,0,6,13,680,1,1,1,0
2516,2516,d2e0cb9e-8951-4019-969f-61dff76fb783,BR,80,12,0,0,620,199260,441,0,0,11,4,4,0,4,40,931,1,1,1,0
2517,2517,7241591b-d635-4782-805c-cfdc3d92ea91,DE,53,43,7,7,400,105620,100,2,0,0,0,0,0,1,0,653,1,1,0,0
2518,2518,03b95e90-cc27-4813-8210-9895814b4864,ES,58,25,0,0,120,105620,188,0,0,0,0,27,0,2,23,673,1,1,0,0
2519,2519,637f314a-a632-428b-b889-221d19379033,ES,71,0,0,0,498,87800,314,0,0,3,3,3,0,3,10,580,1,1,1,0
2520,2520,ded08c4c-a435-4809-b9e5-bc7d1c125178,US,70,1,1,1,0,138200,508,0,0,10,5,1,0,2,40,734,1,1,1,0
2521,2521,6e5c8c09-c763-48d2-a680-302fe40a66e5,JP,45,45,5,5,400,146300,274,44,0,0,0,2,0,1,30,844,1,1,0,0
2522,2522,87f29cf2-3244-40ab-a05b-1248384f5086,ID,78,1,3,3,0,157520,449,1,0,7,6,2,0,3,40,793,1,1,1,0
2523,2523,d5b5824b-6ab7-4510-8058-cd2990df96f9,RS,70,5,0,0,600,136300,512,2,0,7,5,1,0,3,32,736,1,1,1,0
2524,2524,d95cd90f-e46b-4ce7-8d87-fb5014890834,MT,76,14,20,20,400,252820,556,1,0,4,3,24,0,2,40,1002,1,1,1,0
2525,2525,3b12b11d-2593-4373-8116-d26155592326,NC,74,3,8,8,1072,248720,744,0,0,3,2,1,0,6,45,934,1,1,1,0
2526,2526,df348dc3-4cb0-44b7-850f-6b5f1e6f815e,TH,69,7,0,0,440,73460,242,0,0,14,6,3,0,3,0,545,1,1,0,0
2527,2527,cf0bca9e-263d-4a82-868b-7b48e17e5106,AR,65,0,6,6,1865,341100,1671,0,0,0,0,3,0,8,100,1246,1,1,0,0
2528,2528,212cd8d6-e25d-4b89-92b7-0ce1608a092b,PH,83,1,9,9,547,207900,479,0,0,1,0,0,0,11,15,730,1,1,1,0
2529,2529,450b4b8e-9c89-4a34-8af3-5a5ca98611e4,RU,82,39,0,0,540,196160,551,0,0,0,0,10,0,3,61,1118,1,1,1,0
2530,2530,e1c6fa21-2d4b-4dde-8bc2-8ca106c968b2,VN,70,6,9,9,1200,233600,816,0,1,2,2,17,0,13,46,1003,1,1,1,0
2531,2531,f835f408-2486-4a42-bfb5-caa1ce2451ec,DE,87,0,24,24,2020,442500,1647,0,2,2,2,7,1,6,66,1269,1,1,1,0
2532,2532,f543af8e-4fd5-42d5-96b5-538257d1a284,CO,110,1,0,0,1660,262400,1366,0,0,5,3,11,0,10,54,1101,1,1,1,0
2533,2533,044f8965-4c26-42de-98f6-a2e3944d68ba,US,67,55,11,11,100,169160,177,2,0,0,0,66,0,3,8,914,1,1,0,0
2534,2534,8f22b7d3-ffc9-43dd-a716-f72504d8a76c,BE,68,1,2,2,250,135500,600,0,0,3,2,9,0,7,39,758,1,1,0,0
2535,2535,cae7ba6b-b4df-4663-bacf-11fdfe51d105,CO,94,7,9,9,670,278300,679,0,0,3,2,8,0,2,33,881,1,1,1,0
2536,2536,eb28e3bc-3f7e-4e52-a1fc-2d5fe32875c7,MX,73,0,6,6,720,181220,847,0,0,9,5,14,0,6,43,869,1,1,1,0
2537,2537,9aa327e8-9e41-49d2-a766-42eba901712a,ES,92,7,3,3,310,157920,522,0,0,3,2,8,0,4,6,766,1,1,1,0
2538,2538,408b5d49-3b48-448d-8db0-1904b4611fa8,,70,10,2,2,880,146300,557,2,0,7,5,4,0,6,18,708,1,1,1,0
2539,2539,904d8bc7-ab39-401c-880c-d215f4010da7,VN,34,0,1,1,960,212520,878,0,0,0,0,12,0,9,85,885,1,1,0,0
2540,2540,b5251438-7488-4ebe-a319-db91699f0d63,BR,80,6,0,0,780,150700,498,0,0,2,1,6,0,4,19,726,1,1,1,0
2541,2541,2c12169e-6a15-47b1-a003-3074c66f173c,US,80,6,10,10,0,277400,980,0,0,4,3,16,0,10,61,1082,1,1,1,0
2542,2542,5c6469d3-2936-4735-a89f-7b6e6dd029a3,US,46,69,0,0,0,135500,156,4,0,0,0,2,0,2,35,938,1,1,0,0
2543,2543,7d785722-9b7c-461f-88d8-3f31b0058e71,BR,47,36,0,0,0,135500,254,1,0,0,0,1,0,5,30,735,1,1,0,0
2544,2544,ba486830-3f26-43d3-9020-69a131418e21,AR,85,1,1,1,100,94900,512,0,0,11,7,6,0,3,10,635,1,1,1,0
2545,2545,51d380dc-9843-4a5a-a462-bb0c58954612,MX,94,0,0,0,490,181220,616,0,0,0,0,14,0,5,0,599,1,1,1,0
2546,2546,8d864443-d7c9-4337-bed0-644aeed70c65,MX,61,20,16,16,750,216500,588,6,0,0,0,5,0,4,80,1202,1,1,0,0
2547,2547,a6705695-6c6e-4dcc-8fed-f5da5a3cb837,BR,70,0,8,8,0,157520,440,0,0,5,3,1,0,1,40,777,1,1,1,0
2548,2548,f8a4e1d2-bfba-47f1-bad6-09871e83400e,ES,71,1,7,7,0,79520,422,0,0,6,5,2,0,4,40,765,1,1,1,0
2549,2549,e08a1c40-d69e-4483-90a7-1f230d2a2326,US,105,3,21,21,900,262400,837,0,1,11,7,3,0,5,40,1141,1,1,1,0
2550,2550,b2cf7e20-9c48-45ee-85b1-b4489ef90d60,US,74,0,0,0,0,67120,176,0,0,0,0,3,0,1,15,610,1,1,1,0
2551,2551,acf7e7fa-07e3-4049-ac3d-29afd676f26f,US,77,60,0,0,400,221520,226,8,0,0,0,7,0,2,0,863,1,1,1,0
2552,2552,2cc8ea50-2e83-483b-afa2-d2212dea5d61,US,70,28,1,1,250,181220,398,7,0,5,3,6,0,2,40,889,1,1,1,0
2553,2553,5cb04ea7-8a04-410e-9e68-733823554d4b,IN,56,5,0,0,250,146300,565,0,0,0,0,8,0,3,73,857,1,1,0,0
2554,2554,4502c77c-9ebc-4d00-a8d9-03bd06c84814,TR,95,1,0,0,890,221000,555,0,0,10,7,15,0,4,40,929,1,1,1,0
2555,2555,1765ac5f-f723-4889-8928-2f1624cee0c1,TH,70,2,0,0,200,113360,388,0,0,4,2,0,0,4,61,828,1,1,1,0
2556,2556,f33b377a-d735-4efd-8c8f-276fd5215019,ES,87,13,6,6,250,292400,605,12,0,12,12,1,0,2,40,962,1,1,1,0
2557,2557,f5b999e5-04d7-404b-bbbf-f8602b4ab6b1,VN,42,0,0,0,544,136800,358,0,0,13,9,1,0,4,1,348,1,1,0,0
2558,2558,82353632-ec68-447d-80a6-d2f769e3d088,AT,60,0,1,1,0,193700,737,0,0,21,11,16,0,9,41,769,1,1,0,0
2559,2559,899ce283-fb0f-49ae-bbf9-2b61d55dcc46,AR,84,12,6,6,0,278000,518,0,0,42,21,0,0,4,40,959,1,1,1,0
2560,2560,c91788ff-a828-4193-bedb-d7ea84cc596e,RU,70,3,8,8,400,105620,411,0,0,5,4,7,0,3,30,715,1,1,1,0
2561,2561,36e70feb-7c8d-4007-813a-1af8fe8b1474,GE,95,1,0,0,400,307400,729,0,0,23,17,3,0,4,40,898,1,1,1,0
2562,2562,c090c2e7-0e3b-475b-b2fb-74fcff75584e,DE,73,6,0,0,1000,256120,874,6,0,8,5,10,0,8,81,1082,1,1,1,0
2563,2563,a32f5f60-19ee-4b0d-b336-6fb72a6db8f1,RU,70,15,15,15,700,195100,428,14,0,3,3,19,0,2,28,849,1,1,1,0
2564,2564,963eb396-82df-446c-884b-03f8dfec3de6,IN,112,6,5,5,1087,235100,788,2,0,4,3,3,0,7,20,983,1,1,1,0
2565,2565,4271d6e1-25e7-4827-a6f4-417fe73a9eb0,IN,32,7,0,0,0,28400,146,0,0,0,0,8,0,16,7,478,1,1,0,0
2566,2566,24d16204-f3bd-4d49-9b82-012a388542b9,ID,75,1,0,0,0,0,0,0,0,3,2,0,0,10,20,756,1,1,1,0
2567,2567,658c4767-f975-45d4-bf9d-a040d823b656,IR,101,0,0,0,1009,159300,729,0,1,0,0,21,0,3,15,728,1,1,1,0
2568,2568,ef6f573a-8fe5-42b1-80e0-9a1a2f50be1d,IN,55,0,0,0,120,80520,254,0,0,0,0,0,0,5,47,666,1,1,0,0
2569,2569,0c3df375-cfc0-497b-849b-ac8710d0530f,UZ,56,1,0,0,27,68420,209,0,0,3,2,0,0,12,4,535,1,1,0,0
2570,2570,9f7319b6-5301-477a-b71b-43f7900c5795,MM,72,2,22,22,470,193700,341,2,0,8,4,5,0,3,13,786,1,1,1,0
2571,2571,fece25e1-a6e5-4ae7-aa9c-c2f841d27eeb,BR,37,29,4,4,0,125120,352,8,0,0,0,1,0,3,32,673,1,1,0,0
2572,2572,d816addd-6118-47a2-9896-61c23c793065,US,89,3,8,8,370,208220,554,0,1,3,3,11,0,4,40,955,1,1,1,0
2573,2573,2ad57ef5-6385-4d4c-9041-d60adea4d26a,ID,83,0,0,0,0,0,0,0,0,5,3,0,0,6,22,689,1,1,1,0
2574,2574,03c95059-03de-4366-b821-8c1a5b27d6d5,VN,85,0,0,0,120,136000,299,0,0,0,0,4,0,2,40,792,1,1,1,0
2575,2575,f1c8447a-6a9d-4806-84f9-db6c8d1ea5f5,IN,69,5,0,0,250,117360,390,5,0,13,7,5,0,2,33,723,1,1,0,0
2576,2576,83822af4-ef6e-456e-86cd-1f0a5304d10b,US,77,0,0,0,0,73060,242,0,0,0,0,8,0,2,18,591,1,1,1,0
2577,2577,07d386dd-e494-4ddc-b635-2ebabe027b00,US,70,0,2,2,56,42160,353,0,0,0,0,1,0,4,40,722,1,1,1,0
2578,2578,86f8aa93-8fef-43ad-87d0-a3b95e5fb4da,ES,71,14,0,0,320,155520,504,0,0,6,3,2,0,5,70,959,1,1,1,0
2579,2579,e37506d2-dec2-4d0e-a463-1c77fa3ff95f,TT,60,13,0,0,490,96500,193,2,0,0,0,4,0,2,20,613,1,1,0,0
2580,2580,93b41d23-93d2-4508-9cb1-bc2834ce8c65,PH,119,9,0,0,1060,427900,815,8,0,7,4,4,0,3,50,1121,1,1,1,0
2581,2581,bdf3a0ed-f0b1-406b-bab2-9199d7f2cf1d,UZ,73,3,11,11,1640,375800,1245,3,0,13,6,21,0,13,12,762,1,1,1,0
2582,2582,e8cebae2-b06d-466d-9ed4-6a3c2c20eb7a,DE,80,0,0,0,299,129120,250,0,0,18,10,4,0,2,11,612,1,1,1,0
2583,2583,1136a5ca-3510-4369-9cc7-590b7a923822,PH,81,11,3,3,803,148800,418,0,0,2,2,4,0,2,40,917,1,1,1,0
2584,2584,97677f3e-a3a8-4ae9-b04e-6440a436d0bd,MK,90,3,0,0,0,100800,311,0,0,0,0,66,0,1,0,569,1,1,1,0
2585,2585,299919a5-b1a3-4a52-a57a-f3604f673d23,BO,26,0,0,0,0,8200,0,0,0,0,0,4,0,4,0,163,0,1,0,0
2586,2586,a609bf47-346f-4bb9-8532-ed603095c8f7,BE,55,3,5,5,480,159320,346,2,0,0,0,5,0,5,40,714,1,1,0,0
2587,2587,40e4285b-cb2d-4bc7-859e-dcb91912f3e5,AZ,80,3,0,0,0,108720,465,0,0,10,4,0,0,4,20,689,1,1,1,0
2588,2588,86355c3b-3558-4475-abdd-54207a8cd7b9,ID,104,6,0,0,760,233820,674,0,0,5,2,11,0,3,0,748,1,1,1,0
2589,2589,a4c4d40f-65c7-49a3-a057-e8847dff830c,VN,69,4,4,4,850,139700,550,0,0,5,4,4,0,4,40,828,1,1,0,0
2590,2590,954380d1-3d45-4901-8739-d3e50ca6d080,ID,61,21,0,0,0,75960,80,0,0,0,0,0,0,3,0,519,1,1,0,0
2591,2591,1a7b6905-b441-40c9-b1d3-0d89edd97d77,FR,74,5,1,1,186,142300,339,5,0,8,5,1,0,2,44,770,1,1,1,0
2592,2592,b968981a-c87b-4dfc-ac0f-6681b20cc855,FR,95,18,0,0,0,157520,400,17,0,0,0,12,0,2,30,934,1,1,1,0
2593,2593,a3f2dea5-7f39-4caa-9031-4f2d081a3c86,RU,62,7,8,8,700,174600,472,2,0,0,0,5,0,4,23,737,1,1,0,0
2594,2594,3e9302cf-894a-4e27-ae90-68c3429d0b8d,BR,90,2,1,1,650,181320,680,0,0,8,5,6,0,4,40,866,1,1,1,0
2595,2595,30a3b45d-18ec-4747-965f-63603852b1b5,BR,56,1,9,9,0,64220,549,1,0,0,0,6,0,6,75,974,1,1,0,0
2596,2596,9b38f953-169c-4031-bde7-7439ed138f13,BR,69,27,0,0,0,125120,350,0,0,0,0,2,0,1,25,744,1,1,0,0
2597,2597,82296efa-8958-46b5-8380-5aa95f5c4ee8,BY,55,61,3,3,0,289400,330,10,0,0,0,36,0,1,40,1045,1,1,0,0
2598,2598,05be393d-4cce-4b7d-bf0f-20a5cfb626ee,BR,70,27,0,0,120,169160,404,1,1,4,3,9,0,4,40,864,1,1,1,0
2599,2599,22227da3-713f-4e64-8336-03bf1781b42f,TR,69,35,4,4,400,193700,306,6,0,7,6,0,0,3,16,830,1,1,0,0
2600,2600,e0071a61-1611-4d78-9912-47d6f9fe49ee,RU,63,0,1,1,1000,196160,615,0,0,6,4,28,0,2,60,874,1,1,0,0
2601,2601,af3cd093-5aca-42ed-8dc5-36c6e3b5f5ca,ZA,90,2,0,0,89,148500,446,2,0,5,4,0,0,5,20,721,1,1,1,0
2602,2602,b21d6b58-cbc1-4e9b-bae6-ef3d464e81fe,TR,76,6,20,20,650,229020,604,6,0,6,4,10,0,2,40,1030,1,1,1,0
