gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num
54e453d5-10e9-4bed-b85b-085ab0346fb8,ID,103,4,0,0,1227,220900,862,0,0,4,3,14,0,9,2,813
8afcc7ab-f9da-420c-9cfd-9280c2d208b9,AZ,81,8,3,3,1020,220800,648,0,0,6,5,11,0,3,40,903
6428054a-4656-4e1a-b179-66580c01332b,BR,31,0,0,0,0,79520,236,0,0,9,3,28,0,3,80,735
271ea677-da49-4f34-b1e0-a0285b797180,US,49,1,1,1,520,144500,367,0,0,0,0,1,0,5,19,524
247f57c4-d7b8-4fad-afa7-b423d402172d,IN,77,3,0,0,0,0,0,3,0,6,3,0,0,14,20,623
b6a809dc-95c5-458a-ac29-729feb40c12f,BD,54,5,21,21,1110,277400,817,5,1,0,0,2,1,7,40,886
c03e2f94-e35d-427d-9404-5edf05e57d5b,JP,140,1,0,0,900,262400,1160,1,0,1,1,0,0,9,20,1065
c84cf97d-fa22-468b-81a6-06032859ab0d,ES,72,0,0,0,0,206600,535,0,0,0,0,0,0,2,48,753
1299b0c7-cfd0-47ad-b060-cfa324264769,ES,51,54,1,1,0,204500,466,52,1,0,0,0,1,1,35,979
2d852355-4f7b-4fea-8ace-8647068ac932,TT,51,21,0,0,0,44720,108,10,0,0,0,0,0,2,4,487
b7b1d7db-8638-4895-867d-b91fa0c07145,PE,100,0,7,7,500,87800,635,0,0,7,7,9,0,4,40,973
a080c03a-e10e-4277-ae7f-4196175ed597,BY,61,5,11,11,540,137300,278,0,0,0,0,1,0,4,40,768
88f1b4a7-b8db-45e6-84e5-93a1fe1e936f,RU,80,44,3,3,0,157520,220,6,0,10,6,4,0,1,0,794
5f098d4e-ddb0-4940-beee-1a906bf884b8,RU,30,48,2,2,0,71760,176,2,0,0,0,4,0,3,22,638
5a1b706e-f8c6-47ce-9589-8a2a78d87807,RU,89,7,5,5,480,234260,764,3,0,4,4,0,0,3,80,1134
3bae5f20-5306-4589-87bc-f81d2788312b,IT,80,11,17,17,700,277400,756,11,0,3,3,7,0,4,45,1022
9ae4a85b-2833-4933-9162-f9cfe05a0b49,MX,10,3,0,0,0,2160,0,0,0,0,0,0,0,1,0,98
f7304167-9253-4af2-b25c-94c8dda341cc,NL,154,6,0,0,1340,345900,1353,6,0,0,0,13,0,14,0,1058
cbc96a95-2061-468f-98c4-c8ed2355b64f,KZ,94,0,0,0,240,71660,449,0,0,7,4,4,0,6,10,721
9799befa-37be-41b9-965e-b4da162369cc,CO,43,40,7,7,400,125120,283,0,0,0,0,5,0,1,40,801
fd8b8ad6-2e10-4746-9a83-c53dc74e87f2,KR,70,0,0,0,0,96500,560,0,0,14,10,2,0,4,13,627
b517db1c-4ff2-482c-8a25-49e6b0fcbd6d,ID,82,0,24,24,50,125120,427,0,0,0,0,3,0,2,40,905
cc8f8e3b-6aee-45f3-822e-9d8d365100b5,VN,106,0,3,3,1041,237600,860,0,1,1,1,1,0,6,8,822
5e497ab3-9b91-4def-9ea2-f74a43beaa1f,AR,84,28,0,0,0,157520,344,0,0,5,2,17,0,5,0,725
22bf9bd7-0814-47e9-8590-6d898f4acf71,MK,80,11,22,22,520,207820,288,1,0,5,5,1,0,1,5,862
62493514-fc03-4a8a-9722-9fe52be39f93,UA,87,0,0,0,0,181220,486,0,0,5,2,0,0,6,45,840
655d9980-6c6d-4309-afef-0fa668ad8765,FI,104,0,0,0,300,247820,593,0,0,0,0,7,0,2,41,910
562aa19d-68b9-466e-a895-51907f8f95a4,BR,75,2,0,0,400,79920,189,0,0,0,0,8,0,6,0,554
a0e44b45-d57a-4cfa-a652-98392a861466,CO,69,3,2,2,0,94700,296,0,0,0,0,0,0,2,40,764
5aac728e-f8da-4a03-b460-8b5630aea689,PL,70,6,4,4,370,122060,442,1,0,17,9,4,0,2,40,824
3d654f1d-1546-4cfa-a98f-d55850008f4d,MX,70,6,0,0,300,83920,277,1,0,0,0,5,0,4,1,588
8462264b-d245-4a88-ae86-41024e3e96fd,PH,63,5,0,0,0,69660,12,5,0,0,0,1,0,1,0,650
3bb5dd89-4a33-4957-9749-fa2f380b6cf5,VN,97,3,1,1,400,169760,432,2,0,14,10,1,0,4,9,736
73a2318b-ab0a-43cf-91cf-98661685b8d2,DE,64,81,0,0,120,193700,140,79,0,0,0,8,0,1,20,1046
4d339db3-592d-4eea-9e45-ed7d3ab51588,HU,134,0,0,0,582,215400,697,0,0,1,1,4,0,6,1,903
4d183bce-a7a8-452f-a5a0-105f81cd072f,ES,58,1,2,2,0,115160,549,0,0,6,3,5,0,4,40,686
15492cce-36bb-457e-b18e-1b5141c00375,IN,54,7,0,0,0,103620,272,0,0,0,0,3,0,4,55,713
9048c11a-5d24-457f-a7e4-d61ac51713e3,PA,108,22,3,3,0,246920,681,1,0,0,0,8,0,4,11,906
b02424db-2535-4cce-90dd-1be324b0b744,BR,71,1,0,0,750,142160,427,1,0,13,12,5,0,1,40,756
12351ad2-96e5-4739-af82-510ece822403,TR,91,2,18,18,1140,316220,862,2,1,13,10,7,0,5,15,924
f630f5e5-94cb-46e9-bc58-6c22e8cf248a,RU,77,1,6,6,250,96500,356,1,0,12,10,5,0,3,21,694
4b9291e5-ea26-4217-a240-f7fa8d59a9f6,PT,58,18,0,0,0,71660,278,18,0,0,0,0,0,2,40,741
23316ede-430d-46f6-8736-9d1b78857d67,AR,108,4,0,0,400,233760,1139,1,0,7,3,6,0,8,5,808
32401395-d190-423a-8456-2793cc11db83,BY,130,6,0,0,0,262400,892,0,0,5,5,3,0,7,5,929
9e632600-5cbd-4cb6-9261-4a74044770f7,DE,73,24,1,1,450,157520,438,23,1,4,3,0,1,1,4,689
ac481548-453f-4c8d-a9fd-1b7780f869dc,RU,70,4,6,6,940,352400,1410,1,0,4,2,5,0,6,136,1415
2b771e48-6d10-49ec-8792-b00689aeb70d,DE,70,5,7,7,750,136700,401,4,0,11,10,6,0,1,24,729
6ee3835a-7da8-44fe-8e0a-dd421b2d66e6,US,120,3,4,4,400,176920,1318,0,2,1,1,1,3,3,40,1053
78aa8e74-6770-4722-80b7-91c6c5be72fb,RU,83,1,2,2,260,196500,591,1,0,2,2,6,0,3,10,662
b00a37e5-825e-455c-82b6-35629e549cc4,VN,70,21,3,3,800,247820,490,0,0,0,0,1,0,3,41,873
c42bc0a1-2d90-498c-9f6c-06af3821b284,DE,100,11,1,1,240,252120,597,7,0,14,8,4,0,2,41,982
2d5743cb-a191-4a58-b336-6d3493062262,BY,70,26,17,17,400,206600,430,1,0,4,3,1,0,3,40,991
a87d9dd5-16f6-4772-97ae-40bc6c067ddd,RS,77,22,0,0,400,206600,447,0,0,5,4,13,0,5,9,674
26aa5c66-1caf-4500-8d1a-8a0fb9daabf0,PL,70,1,1,1,980,177700,763,0,0,5,3,12,0,6,80,1066
f7c5ee3d-9cc3-43a7-8c05-87049326a2b4,0,57,22,0,0,0,44420,278,6,0,0,0,3,0,2,40,747
4cf32b7d-27ce-4823-b23a-5f49f8482737,MM,93,1,19,19,1140,277700,836,0,1,2,2,0,0,3,89,1269
ac6ecd07-4d53-47f2-a258-a770156e0356,DO,96,17,1,1,884,222220,671,3,0,2,2,4,0,6,36,962
a204bf6d-331f-4b5d-bf75-0f270e1b3de1,AM,76,5,0,0,392,135500,426,0,0,10,5,6,0,2,22,713
8536160e-e846-496a-a914-c0625292e1e2,KW,146,1,0,0,0,1327400,663,1,1,2,1,4,1,5,0,1042
ded6f344-0274-4c9f-b3a7-c121366778ce,IL,93,12,0,0,97,118420,250,12,0,0,0,1,0,4,0,678
4e9d00a3-28b3-4f9c-a93d-f2e023a08f0d,IQ,70,0,0,0,600,146300,466,0,0,0,0,3,0,3,40,728
3c8e09c5-33b5-4d04-89ff-0ef510369414,OM,84,0,4,4,0,146300,438,0,0,7,6,17,0,5,29,767
9c92f50b-21e8-44a7-8210-33df3f09efac,PE,75,0,0,0,0,193700,404,0,0,41,10,10,0,4,45,806
8395eac5-2ba9-47be-ae44-2a18c4ff1419,MX,78,7,1,1,0,91220,322,6,0,1,1,2,0,4,5,608
e4b1f757-bc60-4de8-8275-8de1958bfb25,AZ,68,3,3,3,477,115360,387,0,0,2,1,7,0,4,20,595
22588ab9-980f-4889-ac63-3778518fa597,LB,89,12,7,7,885,181220,503,0,0,3,2,4,0,1,40,912
d2e1aa1d-a4ee-4bcc-a6ae-685999ca39e9,FR,103,3,3,3,0,247820,779,2,0,9,7,8,0,3,28,874
f48e5853-9354-4161-ae3d-4cfa49b14278,CA,81,6,0,0,400,146300,368,0,0,5,4,9,0,2,25,742
7d41e092-eeed-4c61-a720-9071bf5ae248,BY,69,7,2,2,0,96500,309,0,0,11,10,1,0,1,12,574
9a79a9d6-e737-4512-95ab-b8edd56d0419,TR,61,2,0,0,300,161920,522,0,0,0,0,35,0,6,71,871
569c6c0c-0643-4ed5-99cc-b4d8dc10c630,VN,103,6,17,17,347,206600,498,0,0,3,3,1,0,3,6,855
361335ea-90df-4874-8ee9-0b6879234a54,MX,31,43,5,5,0,125120,250,10,0,0,0,0,0,6,36,785
e74a27e2-3442-4287-b6d2-ae7cc068b9c7,MX,40,34,0,0,450,65660,142,0,0,0,0,4,0,4,7,556
eb5cfa48-ec40-4d63-b0ca-2751726f8b4f,IR,100,0,1,1,700,193700,685,0,0,2,1,6,0,2,40,869
d650f337-ef3a-461b-8515-5c315e84dcb4,JO,64,4,5,5,780,122620,455,0,1,4,3,13,0,2,19,656
23a5c3df-2e54-4048-a3c6-1171a1868e2a,TR,62,3,2,2,0,96500,187,1,0,0,0,6,0,4,10,511
a2d4401c-6f99-4e90-8307-2448f595df37,CZ,69,0,29,29,400,219920,634,0,0,0,0,5,0,3,40,935
723d64f0-caf4-4ec4-a97e-34f6ffc9eed1,UZ,97,11,6,6,60,262400,747,0,0,5,4,8,0,9,20,925
e7093d08-a4a3-4eba-b279-6d2424599058,CA,70,3,6,6,0,206600,736,0,0,8,6,0,0,1,80,1064
4e87b54e-8afb-4948-8b46-fed03cfb015f,DE,51,2,0,0,0,7700,117,2,0,0,0,0,0,4,15,550
3ed3b16e-d380-48ae-bcfc-628e5690c834,CA,89,17,0,0,0,157520,356,17,0,12,5,2,0,3,16,797
1d6c833c-60e8-4688-9dcb-34e9f11690a2,BR,83,2,11,11,250,105620,429,0,0,6,2,13,0,8,3,756
40586e13-9a80-4484-8431-9c5ebd377e89,IN,61,0,0,0,0,84320,256,0,0,0,0,4,0,5,22,562
efdd848b-2da3-4d6c-a4ab-8c0e08f65a5d,UA,70,18,20,20,0,193700,293,1,0,0,0,16,0,1,5,752
fc10a892-9e6e-4f2b-ba54-7ca5523490fc,NO,69,0,1,1,0,96500,388,0,0,12,8,0,0,1,40,715
d60708d6-e3d9-47ea-aba5-1696a4826786,IN,84,3,1,1,860,219920,630,0,0,0,0,6,0,3,11,654
e292eb70-9086-4611-9b85-cc27b6fce81d,SE,70,6,4,4,600,105620,351,0,0,18,7,8,0,2,18,658
b83cf6ac-43e3-43b6-ba1a-7f278c981a32,MM,69,0,0,0,200,88300,322,0,0,12,10,0,0,3,23,588
59e71b10-4f82-465f-83bc-3221fad778cc,MA,87,13,5,5,1500,233600,1188,3,0,3,2,10,0,11,41,999
228a6809-4ada-4ea4-a140-a043918f269e,BR,70,4,2,2,200,126620,346,0,0,4,2,2,0,4,28,684
612e4e60-fae9-4430-9395-e5e70a7eb6b1,DE,98,0,1,1,1020,195500,702,0,0,2,2,11,0,5,40,877
075854e0-65c9-4c00-ae08-63f4b2e7e12f,RU,106,3,2,2,500,64220,105,0,0,1,1,15,0,3,1,765
71ad73dc-ab48-4ebe-9998-5b8c5e886763,KH,57,2,0,0,0,55200,53,0,0,0,0,0,0,6,5,562
fd76a73f-cea8-41eb-88f0-e06099e77169,VN,120,8,0,0,750,220420,545,0,0,4,4,6,0,1,6,820
bdd0aa54-3d9a-4493-baab-5add1ea82300,PK,69,0,0,0,0,79520,300,0,0,7,5,3,0,3,25,617
01274f69-cbf4-496e-b7dd-ac06eedc7293,IT,68,5,6,6,450,213400,659,4,0,8,6,25,0,4,34,872
d35d6c9b-3ead-4acd-a7cb-7224c51d39fc,US,49,39,2,2,450,249720,345,25,0,0,0,3,0,2,40,911
f59bf1d4-c55f-4044-bf4b-483d9221833a,KR,89,1,0,0,537,158220,528,0,0,7,5,1,0,2,40,805
7be77524-8360-4080-a10c-081164bd43e6,UA,64,8,1,1,900,210400,857,0,0,7,4,7,0,12,52,875
41005bbc-af0d-437e-a301-78da5818136b,US,91,3,6,6,1050,181220,651,1,0,4,3,9,0,4,22,837
2f3958d8-9f20-4302-a153-bb136a12d7fb,BR,55,18,0,0,500,97160,322,8,0,0,0,4,0,6,19,626
d6ac8952-5ff2-4bea-b3b1-f9f9f2ee0634,MK,50,42,3,3,500,105620,175,1,0,0,0,0,0,7,0,693
30cfe913-4bd1-489c-91cf-a04d2fafad6c,IN,57,16,5,5,720,157620,373,0,0,0,0,0,0,7,43,902
8db629c9-190c-472f-b2c9-60f21781048d,NL,79,20,0,0,0,157520,244,0,0,10,8,3,0,2,0,664
e34356d8-4c27-45f4-aa0c-f4fb5480ea31,HU,100,1,1,1,0,181220,601,1,0,9,5,0,0,7,25,876
fa079f2d-2a22-44ee-a1fd-25d3c87fb1a9,ID,82,6,1,1,255,150160,307,0,0,6,4,0,0,3,30,779
489015fe-1512-41bf-99d8-bf5f18dc4de0,RO,81,0,0,0,0,157520,514,0,0,17,13,11,0,7,40,793
bd3b4e00-e0bd-4c29-84fe-3a4465d2bf57,HU,138,6,0,0,0,292400,572,6,0,0,0,2,0,1,0,860
5ae4b0e8-2a86-481e-9baf-2c31f880db9b,HU,76,32,4,4,280,189420,423,3,0,3,3,8,0,5,10,842
fc6dc1e6-e209-4df6-abbd-38571e35e604,VN,106,8,2,2,319,137120,444,1,0,1,1,0,0,1,1,776
c6e0073b-506f-4281-ab79-d5405dbf070d,PH,77,12,1,1,400,136900,332,0,0,2,2,5,0,4,21,743
ebad882f-610e-454f-a8d8-10e1d873b056,TN,83,10,0,0,200,125120,254,1,0,0,0,9,0,1,0,551
42e5cfb4-d66a-4282-91a1-6640ec05027d,RU,74,7,0,0,0,87800,205,0,0,10,6,4,0,5,13,623
57ad8170-389b-4b65-9571-ec9e498d8f1a,IT,82,0,0,0,0,115160,254,0,0,22,8,0,0,3,16,644
3107a633-a9c2-4235-b414-3660f9098315,HR,79,3,24,24,750,248220,360,0,0,9,7,1,0,5,17,871
41d3d70c-e64f-463b-bb3a-c808f504bc4e,PL,70,0,22,22,820,181220,485,0,0,8,5,6,0,6,26,873
15cd1409-3623-480b-ac98-6a62b3b98930,MK,70,21,4,4,400,105620,244,0,0,11,5,0,0,2,1,623
69f26720-c1fe-4a20-8f9a-e1bdeb496e69,GR,69,3,18,18,296,139700,428,1,0,4,3,1,0,1,40,853
606c1c83-7434-4ea6-8dec-92a2e3f08393,US,71,0,0,0,0,57200,292,0,0,8,5,8,0,6,2,503
5bfcfb32-dc97-40f6-947e-c5289789ec29,UA,90,23,1,1,200,169160,327,1,0,0,0,11,0,1,0,716
6e3533ad-a0ad-48fd-88d1-ddcd42b59bc0,AR,50,4,11,11,600,105620,258,0,0,0,0,1,0,1,40,680
6f8c672f-0542-406b-918f-5e0d26cf7600,VN,75,9,6,6,1550,357800,1161,1,0,5,5,12,0,4,48,1056
cec12802-0579-4bf5-b325-f5c0cf566962,US,72,0,0,0,694,113020,474,0,0,4,2,8,0,2,40,728
b461732c-eccd-4db4-9844-213c9c0c93c6,US,98,2,0,0,0,135500,360,1,0,0,0,0,0,2,0,606
02d4b1cd-c862-4cbe-a1ff-44ae93a5f5b4,US,15,46,0,0,0,94500,118,1,0,0,0,0,0,5,32,604
27b830d7-18f3-48d4-8512-6c2bc0afc502,DE,72,29,8,8,400,195300,490,29,0,8,5,5,0,4,11,826
5b1f6df2-73bf-4d95-9376-93534e01793d,MX,42,40,3,3,60,96500,231,4,0,0,0,6,0,9,12,679
5721b87e-012d-4e64-8c13-34d01a797f54,PL,57,10,6,6,0,135500,322,10,0,0,0,9,0,1,10,670
8cdfe207-ceed-4663-9019-aae5c9e1d692,PT,35,0,0,0,200,79520,278,0,0,0,0,3,0,5,40,503
86e3af0d-a916-433c-af45-71bde60547cd,BR,76,18,0,0,0,115160,405,6,0,0,0,9,0,1,40,831
52eadf3a-cb5c-45da-a724-6e1eb4986abf,DE,70,2,4,4,400,115160,442,0,0,14,8,0,0,3,40,751
79057c81-0e08-46cd-9f4b-f5fe15d880db,CO,46,70,4,4,0,193700,278,28,0,0,0,1,0,1,40,999
3608d657-2f4c-472f-9f02-a6cdac2f9cd2,RU,70,9,0,0,0,125120,398,0,0,7,3,0,0,1,40,757
41c7ae18-9c69-4c58-94c5-862ffdf8b9b4,SE,141,5,1,1,657,323500,756,5,0,1,1,6,0,6,2,986
ee4beeaa-058c-405d-9520-afc409b394e1,TR,68,2,0,0,391,194220,596,0,0,6,5,9,0,11,45,748
3811bb0a-7125-4f63-8672-e325d74155ec,FR,70,10,0,0,640,146400,322,3,0,12,8,1,0,2,13,638
16f35a59-b1b3-4730-8cd4-190814136186,AL,48,52,23,23,400,193700,284,1,0,0,0,0,0,6,7,886
58e45c9a-f0ae-43cd-a9cb-d840ab6f7468,ES,100,20,0,0,0,206600,419,3,0,0,0,5,0,4,16,839
24f5e150-d687-4c8c-8793-d53b0c70680c,TW,71,5,0,0,500,55500,244,4,0,20,13,6,0,1,0,508
228e2fee-6744-4b01-a5b6-8408c55e744b,IT,69,2,0,0,0,107720,288,0,0,7,4,0,0,3,40,693
b46fdd5e-174f-45eb-a5e3-87692374acaa,JP,95,2,1,1,400,77160,408,0,0,8,5,1,0,1,40,825
da92526e-3aaf-46b7-8701-b4d90a68b860,MX,157,4,0,0,850,322500,968,1,0,3,2,9,0,5,0,987
d6083acf-4cda-4ad7-8375-3988c4f1d7b7,MX,73,4,1,1,803,183220,472,4,0,15,7,6,0,1,40,792
1dadb94c-1cde-444e-87e7-062e348ca37e,BR,89,7,0,0,567,155400,423,6,0,6,2,0,0,3,8,763
c861cee7-91ba-4c4e-af53-c1ab56122e59,TR,77,15,7,8,600,247820,974,9,0,0,22,0,0,10,80,1392
dd3afc6a-1197-48ad-856f-bd0ff05e444d,LB,83,5,0,0,120,119560,208,0,0,0,0,1,0,3,20,724
7f908478-baab-432b-a5d8-63f1b7e52059,AT,70,0,1,1,0,79520,353,0,0,11,7,8,0,3,5,543
6f6b2083-0416-4bf0-b33b-da172fb555a2,EG,45,45,1,1,400,115160,162,1,0,0,0,0,0,3,11,692
0e1719ea-39a1-43fb-b9d8-0b18c0567678,PE,122,0,2,2,898,210100,498,0,0,4,4,8,0,1,9,808
b8ea81ee-4a29-4a9b-b348-9adda68c684a,ID,87,8,2,2,700,157520,421,0,0,0,0,7,0,3,10,703
95d71128-954c-429b-a20c-e2fc3729312f,MT,74,1,2,2,0,105620,399,0,0,5,3,2,0,2,40,751
bd067ca5-1bf7-4115-9fe7-2da9b1a00127,ID,65,77,20,20,0,248120,338,47,0,0,0,3,0,2,12,1111
db3351d8-9db7-4dbe-a3ed-0a4befe33608,HR,53,29,14,14,500,126820,107,2,0,0,0,3,0,3,9,735
f0aebeaa-5237-4c0b-9313-4f7c590c0e3d,IT,80,18,0,0,400,169160,339,1,0,9,7,7,0,5,14,739
f16b956b-a124-4cad-a7f9-c11bfe8e86b1,RU,53,0,0,0,0,111520,268,0,0,0,0,1,0,3,0,533
382c37ef-6464-442c-a2c5-6c197dd4f5cc,ES,35,78,1,1,0,87800,420,7,0,0,0,0,0,6,59,1067
f75d511e-0986-45dd-9e8c-2440bcfe7f78,BR,70,30,0,0,0,148700,403,2,0,6,5,3,0,1,40,837
9fdbd472-0dea-45d1-b219-b913ba4036ae,MX,69,28,7,7,600,221920,554,2,1,1,0,1,1,2,19,790
a0ea413e-4f15-4e75-941e-923e16bdaff3,MM,82,29,2,2,650,194200,301,0,0,2,2,0,0,3,10,783
41b165b7-8681-4559-a823-38f4aaf8965a,VN,62,1,0,0,0,0,0,1,0,0,0,0,0,2,20,650
e95e63aa-cd53-4334-b58e-2cc97d88389b,FR,60,66,0,0,0,38660,0,65,1,0,0,3,0,3,0,802
b4641852-7e02-47f7-8eac-24c0026cf277,NO,71,14,0,0,294,150000,330,0,0,10,8,1,0,1,40,801
80cf9a90-9753-47ca-8e7a-4979f97eef11,LK,65,0,20,20,296,137200,459,0,0,3,2,9,0,3,40,829
88404d19-3906-4062-b4e9-92945c55c15c,UZ,69,0,9,9,640,181220,453,0,0,12,9,4,0,2,40,816
9550852e-2c65-4495-9f21-f18deb33c540,RU,61,63,0,0,0,146300,54,13,0,0,0,0,0,5,10,820
d933e187-17bd-400e-9474-439fc28d3ecf,KR,70,49,5,5,0,193800,420,10,0,3,2,4,0,2,40,1021
d93b6db7-60ab-40dc-8a10-9b74b9417163,AZ,73,0,1,1,300,129020,427,0,0,0,0,18,0,2,40,714
bc092bd0-3ba4-4312-b01e-cd579ff28bcc,MM,52,43,7,7,720,206600,379,38,0,0,0,15,0,4,23,930
872f8b0a-7c4a-477c-952a-eeb8bf467f4d,VN,75,0,28,28,489,178460,499,0,0,3,2,0,0,5,60,1096
1e33d796-6bda-4b0f-9c9c-4573ceb54ead,IT,39,1,0,0,200,96600,241,0,0,0,0,8,0,5,50,590
0f660b6d-b0c3-4695-be1e-56d981599a56,US,70,36,0,0,370,189500,406,31,0,6,3,12,0,4,40,1023
bec613cb-f9c8-4069-94de-aa284283a289,ZA,70,4,16,16,700,166900,428,4,0,6,6,3,0,2,40,886
86c51b87-88c7-4ec5-8c28-74b3da317c89,TW,23,42,0,0,0,115160,240,7,0,0,0,6,0,6,37,686
d90d6c2a-aef9-4734-8a65-88b1dae33fce,RS,68,7,41,41,710,352400,1334,2,0,0,0,9,0,3,40,1056
af251cc1-424f-407b-95a1-441052883c64,RU,104,12,1,1,0,221820,529,11,0,6,5,3,0,1,40,997
b74396d0-56bc-461f-a4c5-6e077ff8a389,LK,96,3,5,5,0,176100,541,0,0,0,0,13,0,7,18,858
6f57c57d-3931-4501-97ff-e68f76a809f3,BD,82,0,0,0,0,79520,136,0,0,10,7,0,0,6,6,586
20392cd1-fe7c-4706-b8c7-88f57e5bf399,EG,62,34,0,0,0,71660,80,2,0,0,0,3,0,4,2,636
585038f8-051b-4142-b71f-2079c0b11644,RU,60,4,19,19,780,198060,600,4,0,0,0,17,0,10,20,824
488bc116-9a64-4067-a439-04fbf468a3f1,VN,63,6,4,4,240,108320,278,0,0,0,0,8,0,4,40,864
4bae0ddd-a8c7-4e0d-bd79-3e6996550181,RU,70,2,13,13,1010,220020,687,1,0,6,3,21,0,3,25,837
965303a2-f92d-4015-a545-fa16c07bc3de,GE,64,6,2,2,480,79520,157,0,0,0,0,18,0,7,8,631
24b57ee4-f053-4433-85a8-6cad58a9a1bb,PL,63,0,9,9,980,262400,734,0,0,4,3,4,0,4,70,968
43494a3c-4c30-4dc1-956d-b2770b9f34ca,BR,95,0,1,1,1150,262400,986,0,0,5,2,16,0,10,15,727
3a61cbec-1cc8-408d-9326-d5a1c2ba4f4d,VN,93,4,0,0,627,215500,809,0,0,0,0,38,0,5,45,964
b349422b-4538-4fd4-a916-557d578a21de,KR,70,79,0,0,199,181220,261,20,0,0,0,4,0,11,5,1018
19cf6696-d80b-4b73-a8cb-0006abfb202e,MX,7,4,0,0,250,3720,0,0,0,0,0,2,0,2,0,94
33f425ff-3d80-40be-8470-710f60317200,KR,72,7,11,11,0,219920,791,1,0,12,9,8,0,4,44,944
67eb7e73-6105-4050-95bd-96191ee17be5,MY,71,9,0,0,500,137400,309,0,0,13,12,3,0,1,13,635
22532a2d-5b54-475b-93f4-2a097c129541,ID,84,24,14,14,500,262400,855,0,0,0,0,9,0,6,26,1003
f348d875-2fb2-4fe0-b2a1-74a34bc95cda,VN,133,4,0,0,564,269100,774,0,0,9,4,24,0,1,40,1079
615558e9-e0e1-4950-88c5-68ae66b4f274,UA,86,22,2,2,479,176060,406,0,0,7,5,1,0,4,11,766
e37cb96e-b629-4263-a3dd-0d0ce6e0150f,DE,84,7,14,14,1000,226720,692,5,0,7,5,3,0,10,23,900
a06bd4ba-7039-4263-9a4c-f35144a8888f,KG,86,0,0,0,0,135500,508,0,0,3,1,1,0,1,40,817
b6d6d5d9-4077-4562-ba21-1164cc844dbb,RU,69,0,0,0,400,64220,198,0,0,11,9,4,0,1,6,493
661475c9-5689-467c-9527-cd23f50dd208,BD,94,10,16,16,1090,296800,809,0,0,4,2,7,0,5,10,893
8d34d309-5733-44ef-883c-3de597b611f1,CL,90,9,8,8,1500,248620,1354,0,1,4,3,7,3,1,25,933
b83acded-cf4d-4a0c-9562-447dff9572e5,IR,68,3,6,6,690,128020,424,3,0,0,0,11,0,3,40,817
444d7dab-4ef1-4d33-9c83-44009ee68775,IR,78,12,20,20,500,225020,490,12,0,3,3,5,0,4,41,1061
6f1a9918-c9c8-4cd2-a2d9-3096f9b92855,MX,75,1,0,0,0,64220,250,0,0,19,7,1,0,2,0,500
a665d958-7386-49a0-9b87-1c9588c3f41b,IN,93,6,0,0,517,172160,534,5,1,3,2,48,0,4,2,650
f936c6c2-9226-4f30-8c0e-963ba704d52c,BR,72,0,14,14,839,106220,459,0,0,4,3,4,0,4,11,678
0b58852e-66e9-4744-9697-db39b43bd40e,FR,70,1,0,0,0,79520,302,0,0,9,6,1,0,1,12,547
a292ad4e-2c94-4733-b7d7-04036006a73e,TW,100,0,3,3,250,169260,513,0,0,11,8,0,0,5,40,929
9f36e7bb-dbfd-417b-a585-5f52d42a2bb7,BR,112,5,5,5,0,171260,664,0,0,4,4,3,0,2,10,813
aa79031a-cf38-4853-959f-c3f52b19bce8,RU,75,0,32,32,420,233760,657,0,0,0,0,6,0,6,45,1080
4989dbf3-19bd-4fca-91fc-1730c9971fcc,ES,81,33,2,2,0,161620,125,0,0,3,2,10,0,2,0,739
33125c36-1c59-4231-b998-45191b9f164d,ES,75,1,24,24,700,234700,456,0,0,8,6,0,0,4,40,1000
1eabcf9c-1ff4-4dbf-884b-51b033261dca,BR,54,43,5,5,0,181220,397,2,0,0,0,4,0,2,20,764
842bcd47-2693-45c1-b3c2-506899a03522,IT,71,2,8,8,0,115160,466,0,0,4,2,1,0,1,40,758
fb0a7889-45e2-44c9-9092-cdf04bf88eac,TR,73,0,2,2,362,279920,733,0,0,8,5,1,0,5,40,773
012ddd98-8c7b-43ab-a277-2aec997ae59f,US,70,0,1,1,0,71660,292,0,0,8,5,0,0,3,5,524
a104984f-d991-4b16-94bc-55aef368584e,US,30,0,0,0,500,147600,653,0,0,9,6,10,0,13,58,679
466c3415-e2a1-4db6-adad-13ecba85c598,PL,81,1,20,20,800,233660,491,1,0,7,5,4,0,3,40,958
7bd835d3-7b74-4320-b35d-0262a9cdb94f,ES,73,20,3,3,448,123660,232,0,0,1,1,4,0,1,1,666
18c9e870-a669-43c5-bc15-c49d4c4d4192,BA,65,0,21,21,260,146300,388,0,0,0,0,0,0,1,40,848
34b103b2-33e1-4fe2-ab45-87ea1b5c4711,HR,77,10,0,0,750,155520,418,0,0,12,8,0,0,4,40,871
ed3a80be-1740-4930-a91e-67c762669a92,BE,63,0,0,0,0,50600,47,0,0,0,0,17,0,1,11,486
9e1d47fa-0f52-47a9-93aa-35c3ea22f207,PE,52,9,0,0,0,44420,2,0,0,0,0,9,0,5,0,415
c89bf0c8-ccbc-42b9-8242-66df393456be,RO,93,4,20,20,919,257220,567,1,0,3,2,9,0,3,40,1041
