,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,label
9659,d3f4f27d-f817-46f7-a491-13c1388a52a0,BY,53,19,7,7,750,150500,470,0,0,0,0,0,0,2,60,928,0
9660,b0562f0a-01ff-4deb-8ac8-bf49047504f1,AL,75,6,20,20,0,233760,489,0,1,16,9,5,0,4,40,976,0
9661,a0b58f5b-1087-4147-a04b-21da13b77473,BD,80,1,0,0,0,115160,384,0,0,7,5,10,0,3,21,689,0
9662,68c5bc9d-9d39-42b1-9d54-efe8f0133f1b,ZA,98,16,1,1,1400,292400,1148,12,0,3,2,8,0,10,46,1114,0
9663,33a6305c-19d7-4c6b-8897-0ee51e793132,IN,69,0,3,3,200,92100,388,0,0,8,6,8,0,4,14,662,0
9664,84fc51cc-ea2e-4796-87a9-930ef20b61b6,CL,20,0,0,0,0,21900,96,0,0,0,0,0,0,2,6,195,0
9665,5d632397-eb2a-4142-8ede-e6033f5660ec,PK,93,0,0,0,520,115760,336,0,0,0,0,6,0,3,13,672,0
9666,02b33464-8e62-431d-a3cd-976d7241ab27,IR,88,0,0,0,240,128620,674,0,0,4,3,17,0,6,6,661,0
9667,576dfb0d-e64b-48af-bbb0-34250b13710d,SA,52,0,0,0,540,75460,229,0,0,0,0,7,0,1,30,547,0
9668,7c67ede5-12ec-420a-bd5e-5848ca28b10c,BA,120,5,2,2,331,201820,513,0,0,3,2,12,0,2,8,879,0
9669,d30c507b-cee8-42fd-aae0-f17956977054,UA,56,40,3,3,300,137100,181,1,0,0,0,3,0,6,10,710,0
9670,9786ec5e-36d3-42c1-b570-bf4b0cd28671,JO,69,0,0,0,200,79520,242,0,0,13,7,3,0,1,10,522,0
9671,ad51158d-9389-4c2d-9379-18495828a6d2,MY,72,28,0,0,0,208000,420,0,0,5,4,2,0,1,27,833,0
9672,f51d51e0-834f-4b97-98a6-f87d34a09255,AR,72,25,0,0,450,92660,413,0,0,4,3,5,0,7,19,733,0
9673,620a9708-fa76-4ed5-997c-f7bab41eb2d4,AU,44,1,4,4,400,44420,142,0,0,0,0,8,0,1,5,367,0
9674,3be8c7bf-8bce-488d-b1cd-4ce6a80eb3d0,VN,69,3,0,0,650,114800,400,0,0,8,3,2,0,2,40,756,0
9675,8fcd639e-cc43-4d5f-9239-4b886177ac7d,KR,73,4,3,3,750,135500,423,0,0,9,7,0,0,2,40,781,0
9676,16800701-34f2-4356-949c-59a06502ee1b,KR,101,7,1,1,500,206600,538,4,0,14,10,0,0,4,40,991,0
9677,83070563-684e-4485-830a-9bf74c7e70b0,BG,101,6,0,0,0,193700,380,6,0,1,1,5,0,2,5,747,0
9678,b7607683-f3e9-4d79-b588-c341edcceef6,AR,78,9,0,0,0,116760,220,2,0,7,3,8,0,1,0,601,0
9679,43f164b6-703d-4dfc-bc46-da1deb7ab21b,VN,93,4,0,0,250,183020,467,0,0,4,3,7,0,1,20,792,0
9680,7d10068a-fb05-4f78-a22f-4afe31568f16,CZ,70,2,1,1,650,219920,1033,2,0,4,4,6,0,3,111,1168,0
9681,958d6bc6-87b7-4d44-9524-4762f4c2e625,IT,56,2,10,10,250,99000,397,2,1,0,0,4,0,5,44,795,0
9682,7d545636-318c-4884-8b4d-6d51c38957e5,IT,61,74,0,0,0,144300,40,74,0,0,0,0,0,1,13,900,0
9683,b8caed7b-e8d9-451c-b46b-dabb45ff0127,TH,113,3,1,1,0,194100,512,0,0,7,6,0,0,3,6,770,0
9684,3a6befe7-2bdd-4217-a204-c11021253134,RU,109,6,0,0,0,109120,360,6,0,0,0,0,0,3,0,721,0
9685,8635886f-5a8d-47c9-8cf1-2873b0e1341b,DE,48,37,0,0,500,157520,279,37,0,0,0,6,0,2,40,840,0
9686,b9557bd5-0d85-487e-94dd-25e60f30ac5f,ID,93,0,0,0,274,119560,286,0,0,1,1,1,0,3,8,691,0
9687,c67bbdc8-558d-4d4b-af5c-98b20e914d11,AU,69,4,0,0,700,150700,621,1,0,7,5,9,0,4,70,928,0
9688,34484a79-1476-4b64-88b8-3de346b3b24b,US,34,42,0,0,0,42420,120,3,0,0,0,1,0,1,16,581,0
9689,c297a1a6-a1bc-4ce3-b23f-7e33329b9c2a,BR,70,7,0,0,400,105620,476,0,0,1,0,11,0,8,40,780,0
9690,6e9417d0-6a55-4f34-86dd-62aa66dcc3ff,US,87,0,8,8,0,146300,657,0,0,3,2,14,0,8,49,947,0
9691,29101370-6e7c-4740-92dc-0d98b98c6eec,MA,60,0,0,0,0,57700,274,0,0,0,0,9,0,1,41,654,0
9692,e093b193-e050-4abe-af59-46c1c2d6aa20,PK,69,6,2,2,250,115160,346,0,0,6,5,11,0,3,20,676,0
9693,9f0bc27c-6c81-41e7-ae36-254849eb0548,US,93,1,3,3,696,149900,508,0,0,3,1,0,0,2,40,853,0
9694,a37bc7b0-1b9e-47d6-9fcd-40748f65e820,PT,102,3,26,26,1010,221600,733,0,0,1,1,0,0,6,30,1075,0
9695,dfd50649-dcbd-49bc-ad10-840eeb2f5baa,RU,81,21,1,1,250,107020,287,6,0,4,3,2,0,2,5,679,0
9696,023f0250-4139-4311-96d9-7e42ca254b46,KZ,94,6,7,7,600,234260,695,0,0,9,8,6,0,6,20,847,0
9697,443b3b98-01d3-4f62-b544-de8e12e4da62,US,37,1,0,0,0,17820,4,0,0,0,0,6,0,1,1,258,0
9698,eb2342a7-3a5a-4f45-aebd-0ef95f30ddb4,BD,126,4,0,0,0,191700,494,0,0,0,0,2,0,3,2,842,0
9699,a030d2a9-136c-4acc-8c0b-5328077df1a8,CO,97,10,0,0,600,193700,399,0,0,5,4,5,0,1,21,805,0
9700,bd63e949-d624-405e-bd68-a6675d9dc713,RS,72,1,0,0,400,72660,230,1,0,11,9,2,0,1,5,496,0
9701,beccb9d2-3a2d-40d8-809e-3ad8a9aa1cbf,IN,70,0,0,0,610,206600,805,0,0,4,2,20,0,5,51,845,0
9702,d3064ca2-2b83-42c7-8b2f-4163e0023fa8,RU,69,4,16,16,0,135500,425,0,0,7,5,10,0,1,40,822,0
9703,a5e446ac-552b-4ef7-abc2-2fccfa8e7e15,RU,70,3,20,20,690,155600,460,3,0,6,3,7,0,4,47,955,0
9704,5fe19e93-567a-4183-b251-4e4b9a799c34,RU,77,38,0,0,400,198000,294,12,0,6,4,2,0,2,13,811,0
9705,d069c8d1-6761-4eed-8166-d1f356451f31,IN,82,8,7,7,0,97000,343,0,0,0,0,10,0,4,10,656,0
9706,6bfab414-f139-4ea8-b548-c6db78cc7f13,PL,113,7,20,20,0,262400,500,2,0,4,4,0,0,5,0,913,0
9707,4b55f7fb-4cc6-4a40-80c3-7abf913396fe,MX,112,1,0,0,48,195120,642,0,0,2,2,9,0,2,40,929,0
9708,12352fd1-ea34-4e37-8741-b178b0d19e59,ES,74,3,0,0,0,59900,125,3,0,0,0,16,0,2,0,502,0
9709,1bc036af-34da-455c-9e91-4ba84c89d96f,BR,40,0,1,1,120,77520,339,0,0,0,0,5,0,7,53,669,0
9710,7852627e-745e-4e78-b69e-7e8ed00edaaf,UY,64,6,0,0,0,80120,208,0,0,7,5,0,0,2,16,585,0
9711,bea2af37-14d3-4f48-8308-6513cae6563e,IN,67,0,1,1,1020,266100,640,0,0,6,5,0,0,4,45,771,0
9712,f2e3b0d2-95fd-4819-9468-31092d2aa90e,US,70,38,2,2,999,354200,775,0,0,2,2,9,0,3,42,1094,0
9713,15ec7a0c-4d2b-4b84-bbbd-cfad3eeb3c2c,TN,72,30,1,1,0,147900,348,2,0,45,7,3,0,5,16,883,0
9714,c96bac7a-0c64-4d95-a2f1-041b64c05a8b,TR,85,6,11,11,420,285400,805,0,0,10,8,6,0,5,51,1049,0
9715,d8a0742b-f4f6-4ad8-b4d2-d608bf716492,TR,140,5,3,3,1110,278600,737,0,1,4,2,12,0,4,10,1014,0
9716,b17a0ab3-d94c-4cef-9682-8422e2be284a,PL,150,0,2,2,0,382400,681,0,0,13,7,3,0,2,12,1341,0
9717,ceb57af1-ca17-402e-8d1c-565870b4793e,MX,55,53,0,0,100,144300,216,13,0,0,0,5,0,1,21,777,0
9718,0c868702-626d-4fd3-832e-c89f6b1a104e,BR,71,51,0,0,400,206600,459,0,0,4,4,15,0,4,22,898,0
9719,76d597da-7521-43ae-a41d-d4418e856934,IT,114,8,0,0,661,187920,524,2,0,6,3,5,0,4,9,793,0
9720,fb034dfa-d6e9-409e-9348-90d4603994dc,IN,136,19,0,0,0,293400,505,19,0,0,0,2,0,5,0,934,0
9721,be17904f-a38c-4ad1-8fa8-0d77fe8670c0,SK,75,0,18,18,800,219920,511,0,0,1,1,8,0,4,40,930,0
9722,961fda4a-126a-4d4a-8029-b01b5ca18c3f,TW,27,21,0,0,0,28800,83,16,1,0,0,1,0,7,8,439,0
9723,53dbcd6b-23e5-423c-8b2e-8b61c2133b10,FI,64,77,0,0,0,38660,147,2,0,0,0,8,0,4,10,936,0
9724,5cc0be89-a1d6-4ab9-ad3f-cd0581d7f09b,CZ,70,0,0,0,0,105620,325,0,0,8,6,10,0,3,23,657,0
9725,6f501cb2-ac24-41f1-88b8-15a90e8a096d,BE,95,5,26,26,549,262020,663,2,0,4,3,5,0,2,22,1003,0
9726,34176f64-61a1-4832-ace1-ae50dbb69f4c,ID,98,30,0,0,15,384600,893,30,0,1,1,1,0,4,40,1016,0
9727,d2abb761-a667-44c1-8fd2-967c5a800b12,IN,55,0,0,0,550,82420,269,0,0,0,0,3,0,4,40,673,0
9728,17073de2-8444-4cd6-b40e-f46ec2ae31cc,ID,81,0,0,0,660,116460,346,0,0,3,2,7,0,7,4,643,0
9729,4b4ffcfb-5792-40e7-9454-3cd2a22170fa,GB,51,1,10,10,531,338900,738,0,0,9,7,6,0,2,56,745,0
9730,9a3ead87-adf5-44bf-9100-fe263879c4d1,BR,70,27,20,20,780,233660,434,0,0,5,4,8,0,3,40,1054,0
9731,2558bd00-7a23-437e-98f0-7e4cce90b5d9,US,74,5,0,0,0,87800,214,0,0,1,0,1,0,4,29,693,0
9732,1db1cdba-1b7e-4b1e-b895-ab9c04979348,US,69,3,6,6,0,145220,625,3,0,2,1,27,0,5,38,819,0
9733,f85f6e75-4327-4b2f-a2c0-8096944135b9,GB,57,1,0,0,75,25500,80,0,0,0,0,1,0,2,17,507,0
9734,5b098ee1-e059-4967-bfff-b7adf0231b0f,MX,96,0,0,0,540,122360,399,0,0,0,0,95,0,3,4,639,0
9735,d96cc27c-5c9f-4894-84e1-09244e3a39f7,BR,56,14,0,0,0,87800,167,14,0,0,0,0,0,2,5,541,0
9736,d063e9d4-4655-49f3-905c-a83b3fc370cb,US,75,0,0,0,0,208220,649,0,0,7,6,4,0,7,51,860,0
9737,dbb56b4c-fe03-48ec-821e-a3112b478e51,CL,70,1,2,2,570,91900,283,1,0,18,10,9,0,1,8,565,0
9738,730cf3d6-3af4-4d3e-9909-a61eca1e2eea,PK,104,0,0,0,240,149700,316,0,0,0,0,18,0,9,0,741,0
9739,e8eef2da-8129-4415-8ad9-1c0889cfae26,ME,70,0,0,0,504,123460,394,0,0,8,5,0,0,1,30,702,0
9740,9da31057-3c13-4fdb-a153-f625d9853bf0,AR,61,5,0,0,576,109620,278,3,0,0,0,2,0,7,40,716,0
9741,442ca935-5dcd-4f8f-ab1e-f9aa99afcb0e,MX,59,41,0,0,0,96500,278,0,0,0,0,1,0,2,40,864,0
9742,9b82ace5-e58b-403c-88e7-c1595d532e83,KZ,47,0,20,20,100,67560,104,0,0,0,0,2,0,3,3,576,0
9743,1b687e88-a25e-477c-aa78-ad524a839601,IR,31,0,12,12,827,223100,570,0,0,13,7,4,0,4,0,351,0
9744,9f0c6fab-b597-430f-a5c4-be930b95cfb6,RU,94,4,0,0,255,127020,411,4,0,0,0,6,0,4,8,695,0
9745,a9f01295-41e7-4b3a-b2a4-804f53db950d,AR,42,0,17,17,10,46820,228,0,0,0,0,24,0,3,35,624,0
9746,91afbd81-1eb6-420a-9414-467eab657dad,US,30,38,0,0,1000,42420,1063,2,1,0,0,0,1,1,8,526,0
9747,bfd05474-6246-4868-adc3-2e3535f2685a,PH,50,65,0,0,0,0,0,64,0,0,0,0,0,10,26,1048,0
9748,39e60d33-162d-4171-bfb4-fe9a81fec5df,CA,51,3,0,0,0,82020,322,1,0,0,0,2,0,3,6,371,0
9749,63088f32-50a4-4cee-be8f-28466d5836c3,RU,64,51,0,0,0,206600,240,2,0,0,0,2,0,5,28,910,0
9750,f70b98c9-ee3c-4dcb-b511-aa509ed4895f,FR,69,4,0,0,550,96600,397,0,0,2,1,8,0,5,5,541,0
9751,4a48a35a-a232-4c8b-9429-8540effa8e40,IT,67,0,1,1,0,71660,208,0,0,0,0,0,0,4,20,545,0
9752,888bd3b5-55ed-4c40-a1d1-392381ba5859,LB,141,1,0,0,0,234560,848,1,0,1,1,13,0,13,1,919,0
9753,74c796ed-7c4f-4e5f-8d52-c46638105925,MX,68,0,5,5,1081,226720,739,0,0,5,3,13,0,5,33,764,0
9754,16eb05db-d644-4889-9512-fbb41dc6e35c,KG,87,0,0,0,165,99500,344,0,0,0,0,0,0,4,18,692,0
9755,a204254f-2dee-423d-bbbc-e048e7497ae6,IR,81,0,0,0,273,101000,348,0,0,0,0,12,0,3,0,538,0
9756,8d952c5a-0802-4bf3-b5c5-2b83926d51f5,UA,89,1,0,0,0,157520,518,0,0,5,4,0,0,8,40,842,0
9757,c53a9f3d-ec72-4f44-b53a-f0bb38ffbd1e,JP,85,1,0,0,0,71420,240,0,0,0,0,0,0,6,0,586,0
9758,7583bfe6-b738-4010-9fb5-062fd529f6e0,MM,45,1,1,1,599,126820,483,0,1,0,0,27,0,2,80,848,0
9759,bd47f014-d86b-486f-b919-c70b35bec451,MY,94,0,0,0,599,160400,615,0,0,4,2,28,0,9,43,939,0
9760,97283357-12f0-4c68-bd08-f2548eba287d,VN,67,5,58,58,1220,237900,821,3,0,0,0,10,0,7,18,1130,0
9761,61340f19-8c59-4948-b9c0-78533f913b31,VN,70,1,0,0,0,71660,222,0,0,17,12,2,0,1,0,474,0
9762,dd7d184b-4de2-44bf-90c4-17d292a15c80,AR,70,34,22,22,640,173060,263,0,0,3,2,16,0,2,9,873,0
9763,2debc731-5342-4207-b4fc-cc6dfb537225,MX,99,5,0,0,282,148100,348,0,0,3,2,1,0,2,24,853,0
9764,e1059198-2415-4352-9078-0a1454aa03b2,VN,74,6,0,0,120,163820,477,1,0,0,0,34,0,10,53,874,0
9765,d6b4cda5-0317-4d70-b082-a8e97a8dbe88,GT,70,1,13,13,200,115160,660,0,0,2,2,16,0,9,80,1142,0
9766,a7475f1e-cf66-4423-b2ae-67275e81c78f,TR,139,6,0,0,0,294300,811,0,0,0,1,2,0,3,0,1008,0
9767,72ffa173-628f-4cba-8dfe-5ee47a23a957,JP,42,22,1,1,300,104500,364,21,0,0,0,0,0,4,29,684,0
9768,94561bc6-454a-43c1-a7fb-22e656cad4e5,RU,87,11,4,4,685,155300,474,11,0,6,4,5,0,2,28,864,0
9769,8a312064-d094-4d90-b1b3-58a13afdbe12,BD,85,11,15,15,660,127020,456,11,0,0,0,4,0,5,8,887,0
9770,c5fba867-36ab-44e6-bd7b-ad6c742fee6c,RU,115,0,9,9,900,265500,932,0,0,4,4,7,0,3,40,1088,0
9771,c3776cd1-a8a4-4abd-b5a2-71d1da919e32,RU,59,2,6,6,250,71660,177,2,0,0,0,30,0,1,15,602,0
9772,d4de0ae1-07fd-41ae-bab1-ff57d1ba475c,PL,72,10,37,37,500,175100,682,4,0,0,0,1,0,13,7,949,0
9773,1405cc1c-37dd-4291-87b7-d66bcc9e9eef,IR,100,0,0,0,692,160700,426,0,0,7,6,15,0,5,19,746,0
9774,bbff61e9-8c18-4e04-84c0-114b04567206,LA,55,13,0,0,250,71660,122,4,0,0,0,5,0,1,5,467,0
9775,90a6f5ea-b11a-4d42-8f1a-352945010fcb,DE,90,1,6,6,900,235220,643,1,0,6,3,8,0,3,45,916,0
9776,cb94d80f-76a3-4de6-9d5a-9beeb4f8d961,GB,89,6,0,0,600,145220,548,6,0,10,7,1,0,3,40,914,0
9777,7eb90de2-5077-46ad-8f8b-86b7903d1c36,TR,70,5,23,23,30,157520,288,1,0,4,3,0,0,1,40,927,0
9778,ea0b53ff-85a5-4dc5-800a-abb011e2fb0f,DE,80,7,9,9,1020,237860,815,4,0,4,2,11,0,10,30,936,0
9779,44fa8f3d-4633-488d-860a-1c8a6fd6e509,FR,86,51,2,2,0,195100,240,21,0,0,0,0,0,1,0,846,0
9780,744c9f45-672b-489f-9d9f-97342efc9cb4,VN,58,0,1,1,0,113160,354,0,0,0,0,11,0,6,34,636,0
9781,b71c59cc-5a7f-4db2-942b-51e2672ace14,BD,71,14,3,3,430,57200,434,0,0,2,2,5,0,9,18,760,0
9782,e79270f8-ca3e-47f2-98e9-e4b7834c4a69,EG,41,2,15,15,660,227300,453,0,0,11,9,6,0,5,29,620,0
9783,b6a3af3f-2089-4bac-af49-5203fcec6e03,CO,58,56,0,0,320,196160,464,56,1,0,0,13,1,2,40,1058,0
9784,129abb79-fe03-4181-ac96-dbcaaa1f2e02,UA,71,4,0,0,200,65520,164,0,0,12,7,4,0,1,10,545,0
9785,f68b67a0-f71e-4d46-a360-864545f25a78,RO,74,0,11,11,682,104600,364,0,0,0,0,5,0,1,40,766,0
9786,ca9d6b80-493c-41d0-98a5-3b707229d376,BD,103,3,1,1,250,133500,347,0,0,4,2,3,0,1,9,730,0
9787,b44b580f-1629-4d74-ba0a-2f075be8a877,PH,63,24,6,6,0,196160,386,0,0,0,0,6,0,3,23,823,0
9788,ca1c022e-08d1-4f51-ab00-e743157f8473,GI,70,13,0,0,490,126920,393,1,0,11,7,4,0,1,20,717,0
9789,6f8690ae-38af-4d27-a1ee-2a96051b21af,BD,110,1,0,0,120,164500,375,0,0,5,2,0,0,4,5,764,0
9790,ce538c82-af33-4585-8ce0-2b08e3a08edb,BD,71,33,0,0,400,71660,383,4,0,1,0,8,0,2,41,911,0
9791,40da80cf-4927-48ed-abaf-b7be3890f0df,PK,69,0,0,0,0,57200,148,0,0,9,7,0,0,2,9,485,0
9792,d602f008-3a79-4c18-a2a4-505d2758da13,BR,63,17,0,0,250,96500,168,0,0,0,0,0,0,2,40,702,0
9793,5e75e9bb-26af-4f65-af8a-fedb1ed53915,0,70,6,12,12,400,100560,638,1,1,8,6,2,1,2,40,878,0
9794,472d6ec9-8611-4c60-8108-eebea273f250,BR,64,37,0,0,500,169860,475,1,0,0,0,6,0,3,40,908,0
9795,9acdd529-7bbc-42cc-99b3-aaca29c98b60,BR,68,0,2,2,446,115160,468,0,0,4,2,8,0,11,24,704,0
9796,c5a4f7c2-fb27-4e77-9514-730d5e972f76,BR,70,4,4,4,700,115160,401,0,0,3,2,7,0,2,40,806,0
9797,2cca7600-5021-4249-ac3f-15a44ec98604,BR,61,0,0,0,0,43060,17,0,0,0,0,11,0,5,3,465,0
9798,d25846ba-3095-42df-9a00-e05f1bc1a61b,BR,69,5,20,20,659,186220,447,0,0,10,9,8,0,1,40,899,0
9799,6bc98885-5cb1-4906-bfda-bf71e24c51d3,ES,69,18,0,0,400,115660,327,0,0,0,0,6,0,5,12,686,0
9800,5ea9ecac-7d3e-47dc-8610-bdebf72e9d54,ES,75,11,3,3,860,151800,525,4,0,0,0,10,0,6,40,871,0
9801,a3845fcd-8fb3-4043-9903-48458aa2d263,ES,64,0,5,5,350,54500,45,0,0,0,0,5,0,6,4,479,0
9802,dd128252-8849-4e73-881c-b5dca8ac6089,RU,85,0,8,8,672,124260,412,0,0,0,0,17,0,2,35,840,0
9803,6fe043c0-493d-4b50-acf3-48fcf7ccb9d8,CL,72,10,3,3,120,147700,308,9,0,9,7,3,0,4,40,838,0
9804,92ce80df-cade-4ab0-bf63-465028c5b55c,PE,113,0,0,0,912,241120,597,0,0,16,6,10,0,22,8,935,0
9805,28a0caa0-6ed5-4081-898a-b42eed99aaca,ID,80,5,3,3,400,146700,482,0,0,7,5,8,0,5,7,672,0
9806,b73bcd9e-76f5-40f6-b310-902c3b4eb9e1,RU,60,12,7,7,350,136400,300,4,0,0,0,12,0,2,40,763,0
9807,704822e6-e963-494d-bee0-3690d8d76e06,RU,32,49,0,0,400,79520,168,1,0,0,0,7,0,1,18,598,0
9808,a35459f3-9656-4467-8810-52adfb107842,PL,69,0,0,0,88,83920,247,0,0,7,4,7,0,4,29,674,0
9809,a1211990-b363-430c-84c0-19ddc1f8e307,VN,86,0,1,1,100,133500,496,0,0,4,3,14,0,5,40,792,0
9810,3097619a-781f-44ed-a049-497be9b15695,VN,71,2,0,0,0,0,0,2,0,6,3,0,0,2,20,692,0
9811,0d607cab-895f-49f4-8534-e6595a4ea7a4,AR,81,7,0,0,840,219920,464,1,0,3,3,8,0,8,28,830,0
9812,461ac25f-bb8c-46c1-b384-02645f7c1071,TR,86,0,0,0,732,206600,545,0,0,3,2,2,0,8,41,824,0
9813,45301e01-7869-470d-a25c-b987f9b758ac,BR,65,0,1,1,800,100700,438,0,0,0,0,6,0,4,18,599,0
9814,00081599-9077-43e0-a703-278ed8032aea,FR,100,36,0,0,700,292900,538,2,0,7,6,2,0,1,40,1102,0
9815,dbab7fcc-bcae-4ddc-95ce-869e7fbb97ec,US,73,1,0,0,76,86820,209,1,0,0,0,3,0,7,10,639,0
9816,022da49b-245f-488c-b388-d7060fd90443,VN,71,6,0,0,790,155700,404,2,0,10,9,16,0,5,17,745,0
9817,afdce441-5a33-4e23-b9c3-2b136e484a85,BR,29,40,0,0,0,57200,332,5,1,0,0,0,1,1,10,535,0
9818,053c8ace-cb12-408f-a57f-583ef6637994,US,42,3,3,3,650,97600,298,0,0,0,0,6,0,3,40,617,0
9819,bbfe02ae-36b7-44a1-99a3-4b5f59dedfce,VN,72,0,0,0,100,91500,288,0,0,6,2,0,0,2,40,784,0
9820,8061e668-c636-48e4-ac19-124ad2a208f2,RU,91,14,15,15,752,288300,822,13,0,1,1,9,0,3,40,1095,0
9821,caa3ad62-1e12-4ce1-8fd9-9136715bef34,KR,86,25,2,2,0,185620,538,25,0,5,4,0,0,1,30,905,0
9822,2c9cf4cc-3ae2-4cde-af35-ca822a16b6b9,IE,56,5,2,2,0,84300,201,0,0,0,0,6,0,1,40,662,0
9823,488dd7e4-1814-491a-8490-f35096797231,KG,71,13,0,0,718,149700,398,13,0,5,2,0,0,4,40,830,0
9824,6f0101bb-4413-4446-afda-3d149e676137,VE,63,43,0,0,0,146300,302,0,0,0,0,1,0,3,40,941,0
9825,2b25b22d-ea65-4985-a5d5-db8cd4bcf7de,UY,108,15,1,1,406,280900,706,1,0,4,4,9,0,1,40,1017,0
9826,89035f86-7a0d-4347-93bb-986b2e852540,AT,96,16,7,7,600,261060,777,8,0,5,4,9,0,3,8,899,0
9827,de49ff68-ce0d-4825-b7f9-d579a7717067,ID,62,63,0,0,0,146600,225,0,0,0,0,10,0,2,17,888,0
9828,7668d1c5-850d-4ef2-9c4f-a2d17588c721,BR,88,4,0,0,0,206600,702,0,0,11,9,4,0,2,40,851,0
9829,603a4dca-196e-47eb-9027-478a026120b0,VN,72,0,0,0,0,64220,232,0,0,27,13,0,0,1,9,581,0
9830,faee78fe-269a-44cc-ba51-ce35322dcfcc,CZ,73,0,1,1,0,96500,224,0,0,11,10,2,0,2,10,568,0
9831,84ad4efa-377b-42b6-8176-067d5441c589,IN,71,0,22,22,497,139600,554,0,0,0,0,9,0,8,35,919,0
9832,c77c501e-6e8d-430b-9b13-7256c63ebfbe,ID,82,29,1,1,240,219920,413,0,0,4,4,6,0,2,40,933,0
9833,6a30e362-b1a8-4a15-ad0b-31f1755fbf69,JO,57,1,0,0,0,64220,142,0,0,0,0,0,0,1,9,454,0
9834,599cc558-899d-47a7-ade0-e827c9fa96d5,US,70,46,0,0,710,173300,509,0,0,7,5,17,0,4,40,1040,0
9835,165de51d-d580-4e5b-9744-7b935e0b4727,TR,81,19,0,0,400,135500,245,0,0,0,0,36,0,11,8,739,0
9836,0ebc5d99-bd4e-478d-a003-c676fce5afa0,BR,77,1,0,0,16,135500,437,0,0,7,6,9,0,5,0,574,0
9837,224c4b85-9c84-483a-b196-3973c87dc84c,US,100,2,1,1,0,92660,362,1,0,5,4,0,0,2,5,663,0
9838,09bdf53f-8b5f-4ba4-a72e-df128c5c3669,PK,71,4,22,22,20,166920,355,0,0,8,6,8,0,2,11,737,0
9839,865b1ea7-cbd7-47a2-9be1-f1776e9066fa,MX,61,0,15,15,700,137000,316,0,0,0,0,0,0,5,17,752,0
9840,2daf8633-e31d-4a57-943b-a7c26c782ea6,EG,56,5,21,21,210,194100,511,2,0,0,0,10,0,2,49,905,0
9841,1fdfe215-224f-4945-9f60-e2e8bed06f64,BR,69,0,0,0,0,79320,174,0,0,0,0,1,0,3,11,663,0
9842,02952e68-4cf1-412b-86b1-188e032af217,US,54,8,1,1,400,115200,422,8,1,0,0,11,0,7,40,742,0
9843,20d1cbb9-3449-4c1a-b39f-5c9dd3143fcd,RU,70,8,1,1,400,159320,491,0,0,0,0,12,0,3,45,815,0
9844,3435f600-ad77-4120-bb4e-9c1827185fbc,US,35,4,2,2,0,38660,162,4,0,0,0,0,0,1,17,420,0
9845,12cafb17-4a81-4e1e-b709-1e612fcc988b,SK,80,6,2,2,218,125920,314,1,0,3,3,9,0,1,15,641,0
9846,eb86530c-9afc-4e6e-ab3e-842301896b2e,US,105,28,6,6,600,339800,594,12,0,2,1,14,0,1,19,990,0
9847,1e145697-d19e-4e76-8e50-1571e2ba4454,US,72,0,10,10,95,107420,242,0,0,11,8,2,0,1,21,669,0
9848,d76565fc-7191-47d8-911f-c81085b45bd4,US,57,1,11,11,200,105620,229,0,0,0,0,42,0,2,0,478,0
9849,c2d55d06-0bc0-4ade-ad78-86135addafc9,AR,106,4,8,8,750,149000,522,0,0,7,5,2,0,1,5,788,0
9850,00f2a163-4e54-40f8-8c65-f93c95c35534,MX,116,4,0,0,700,233660,658,1,0,6,4,2,0,2,40,1000,0
9851,89b8341f-7161-4ebe-8567-0713e03407f3,TR,70,1,11,11,745,144600,422,0,0,2,1,22,0,2,40,880,0
9852,8c478f72-9c03-4655-8670-b83c49ea9003,AU,77,0,0,0,540,206600,408,0,0,10,8,0,0,4,40,775,0
9853,d9f54b77-d3c5-46b5-a74f-96cdd515e306,TR,80,1,30,30,800,206600,454,0,0,3,2,5,0,1,40,957,0
9854,3801937a-759b-4392-991b-e6f763aa5aa2,US,69,3,13,13,780,181720,428,0,0,5,3,1,0,2,14,749,0
9855,9ef1eb71-9d70-41cd-9d6b-3fe82d364824,MX,79,54,4,4,300,234960,275,1,0,2,2,4,0,2,5,865,0
9856,8f68904e-654f-4b18-a78b-a0f950c2dc23,BR,43,0,0,0,0,26400,0,0,0,0,0,0,0,1,0,362,0
9857,e0eaf732-3a97-4f52-935a-c9a481bb5d5e,RU,35,72,0,0,240,219920,343,71,0,0,0,11,0,2,41,966,0
9858,ef2b5cfa-0cde-4a4a-a4a4-c96d8be3d460,JP,29,44,0,0,0,39060,170,7,0,0,0,1,0,1,19,615,0
9859,e9c5b7bb-cd8b-45a8-9dfb-9deaee801c1f,JP,18,58,0,0,400,144300,278,58,0,0,0,0,0,2,40,761,0
9860,089bca7d-ab2a-4fe9-933e-1f4b918933df,IN,94,0,0,0,300,169160,723,0,0,2,2,12,0,9,14,758,0
9861,a5148499-9b2c-4a7d-9acf-d20e35d861bd,RU,91,8,0,0,250,171560,538,8,0,4,3,23,0,12,21,820,0
